customer_id,age,gender,state,city,pin_code,marital_status,education,occupation,join_date,tenure_years,account_type,account_segment,annual_income,balance,credit_score,num_products,has_credit_card,has_loan,has_insurance,has_demat,has_mutual_fund,loan_amount,loan_emi,credit_limit,credit_utilization_pct,monthly_txn_count,monthly_debit_amt,monthly_credit_amt,avg_txn_value,online_txn_pct,atm_withdrawal_freq,upi_txn_count,net_banking_logins,mobile_app_logins,branch_visits,complaints_last_year,complaint_resolved,nps_score,csat_score,days_since_last_txn,days_since_last_login,is_dormant,inactive_6m,churn
CUST0004009,35,Female,West Bengal,Bhilai,806000,Single,Post-Graduate,Business Owner,28-11-2018,5.51,Savings,UHNI,466300,1053941.34,649,5,0,1,1,1,0,53273.37,708.79,0,0,20,421117,31264.07,20053.19,44.879999999999995,6,9,7,15,2,0,,3,4,19,0,0,0,0
CUST0005718,38,Female,Karnataka,Sasaram,707459,Single,Graduate,Self-Employed,11-01-2013,11.39,Savings,Mass,308200,322649.4,707,2,1,0,0,0,1,0,0,157087.92,19.62,17,37273.11,25140.7,2070.73,60.77,3,9,7,16,1,0,,8,5,61,1,0,0,0
CUST0006658,61,Female,Tamil Nadu,Gaya,871484,Divorced,Graduate,Self-Employed,04-11-2015,8.58,Salary,Mass,876700,370467.69,779,1,1,0,1,0,0,0,0,104695.33,27.38,10,57584.09,54096.85,5234.92,63.349999999999994,5,9,7,13,0,1,1,4,3,1,10,0,0,0
CUST0008486,51,Female,Karnataka,Chandigarh,094952,Divorced,High School,Business Owner,17-09-2017,6.71,Savings,Affluent,1170800,2607622.79,737,2,1,0,1,0,0,0,0,264254.18,12.15,22,219467.51,61773.65,9542.07,65.35,6,15,3,13,0,0,,7,4,12,2,0,0,0
CUST0009686,54,Female,Karnataka,Sikar,530410,Married,Post-Graduate,Student,27-12-2010,13.44,Savings,HNI,137100,120707.67,630,4,0,1,0,0,0,135855.19,1209.2,0,0,22,42920.47,11191.9,1866.11,65.12,4,12,5,19,1,2,0,2,4,4,11,0,0,0
CUST0000068,55,Male,Maharashtra,Bhopal,897477,Divorced,Graduate,Salaried,21-04-2018,6.12,Current,Mass,376400,877365.73,795,2,0,1,0,0,0,108952.69,2031.19,0,0,15,162548.78,23147.3,10159.3,12.76,6,5,9,12,0,3,1,8,3,25,5,0,0,0
CUST0008065,30,Male,Rajasthan,Ozhukarai,927029,Married,Graduate,Retired,27-04-2016,8.1,Savings,Emerging Affluent,2277600,4596285.55,466,2,1,0,0,0,0,0,0,223593.22,42.95,17,1668692.07,161691.31,92705.12,49.84,2,17,10,15,0,2,1,6,5,14,0,0,0,0
CUST0000041,51,Male,Karnataka,Eluru,258892,Single,High School,Self-Employed,18-09-2017,6.71,Salary,Emerging Affluent,790200,1951537.88,584,2,1,0,0,1,1,0,0,171137.25,15.14,12,691535.94,73588.8,53195.07,60.46,7,10,8,15,0,0,,7,5,37,0,0,0,0
CUST0002270,40,Female,Telangana,Nanded,646975,Divorced,Graduate,Freelancer,02-11-2010,13.59,Salary,Emerging Affluent,238600,220523.29,818,1,0,0,1,0,0,0,0,0,0,,9236.52,12017.17,543.32,23.96,5,7,5,10,3,0,,10,5,23,8,0,0,0
CUST0002382,29,Female,West Bengal,Varanasi,052810,Married,Unknown,Business Owner,10-08-2014,9.82,Savings,Mass,330500,174766.52,606,2,1,0,0,0,0,0,0,259575.48,40.55,17,20664.67,25534.28,1148.04,73.85000000000001,7,15,4,15,1,0,,8,5,0,19,0,0,0
CUST0007477,18,Female,West Bengal,Hajipur,052768,Single,Post-Graduate,Salaried,06-01-2018,6.41,Savings,Mass,1317800,1827793.61,737,5,0,0,1,0,0,0,0,0,0,11,580612.56,60202.63,48384.38,73.97,3,9,5,13,0,1,1,3,5,19,10,0,0,0
CUST0008913,39,Female,Rajasthan,Madanapalle,714366,Married,High School,Student,02-06-2010,14.01,Current,HNI,117800,128340.83,679,4,0,0,0,1,0,0,0,0,0,14,45323.39,9018.51,3021.56,72.84,3,12,3,27,1,1,1,,,8,33,0,0,0
CUST0004917,55,Male,Tamil Nadu,Adoni,467179,Single,Graduate,Business Owner,20-03-2019,5.21,Savings,Mass,487900,0,736,4,1,1,1,0,1,158911.81,1453.1,10000,62.84,17,0,42923.44,0,40.52,9,12,3,14,1,2,1,9,3,110,11,0,1,1
CUST0005323,56,Male,Tamil Nadu,Mau,905684,Married,Post-Graduate,Salaried,01-01-2016,8.42,Salary,HNI,459000,81386.54,714,2,1,0,0,0,1,0,0,219828.06,31.01,13,9635.09,30748.7,688.22,18.94,2,5,2,13,1,1,1,6,3,11,4,0,0,0
CUST0005774,31,Male,Telangana,Secunderabad,463301,Single,Graduate,Student,20-03-2011,13.21,Savings,Mass,199700,66126.69,787,1,0,0,0,0,1,0,0,0,0,17,2023.09,14648.39,112.39,73.57000000000001,4,14,3,10,0,0,,9,4,46,2,0,0,0
CUST0006233,39,Male,Maharashtra,Ujjain,725190,Married,High School,Salaried,17-01-2021,3.37,Fixed Deposit,Mass,866800,1151807.62,797,1,1,0,1,0,0,0,0,229454.8,22.65,13,442773.44,82415.09,31626.67,59.5,5,8,5,9,0,0,,7,4,43,19,0,0,0
CUST0006964,37,Male,West Bengal,Bhilwara,222610,Married,Graduate,Self-Employed,13-09-2013,10.72,Current,Emerging Affluent,953400,2262142.82,625,3,1,0,1,0,0,0,0,12484.18,37.9,21,480704.58,59985.26,21850.21,52.290000000000006,4,10,3,12,1,3,1,7,3,11,24,0,0,0
CUST0003448,31,Female,Maharashtra,Bhiwandi,207310,Married,High School,Freelancer,03-05-2021,3.08,NRI,Affluent,1793500,2927384.08,849,1,0,1,0,1,0,775208.32,49937.21,0,0,19,1019139.06,147380.46,50956.95,90.88000000000001,5,8,4,10,2,0,,2,5,20,8,0,0,0
CUST0006817,18,Male,Maharashtra,Karawal Nagar,464960,Single,Post-Graduate,Self-Employed,07-06-2012,11.99,NRI,Affluent,471700,1033844.13,662,4,0,0,0,0,0,0,0,0,0,20,273772.54,43701.59,13036.79,13.919999999999998,5,12,6,11,1,2,1,9,5,8,1,0,0,0
CUST0002368,19,Female,Gujarat,Bhimavaram,674024,Single,Post-Graduate,Retired,27-08-2022,1.76,Savings,Emerging Affluent,1143500,490489.51,682,5,1,0,1,0,0,0,0,198987.5,30.54,29,120867.79,48633.22,4028.93,83.56,2,10,5,20,0,0,,9,4,77,7,0,0,0
CUST0007364,34,Male,Maharashtra,Nandyal,339188,Divorced,Graduate,Salaried,23-05-2014,10.03,Savings,Emerging Affluent,2343700,322535.46,619,2,0,1,0,0,1,554594.45,6016.01,0,0,13,4405.38,169509.82,314.67,36.61,6,9,6,9,0,0,,8,4,7,2,0,0,0
CUST0008250,50,Female,Tamil Nadu,Satara,067518,Single,Post-Graduate,Salaried,04-11-2018,5.58,Current,Affluent,1170300,1910462.85,775,3,1,1,0,0,0,119746.8,2898.11,134808.04,12.54,24,740373.11,108720.81,29614.92,83.7,8,7,8,13,0,2,1,7,3,18,3,0,0,0
CUST0002513,49,Male,Telangana,Secunderabad,057490,Married,Graduate,Retired,28-03-2013,11.19,Salary,Affluent,225200,93555.51,700,3,1,0,1,0,0,0,0,140102.55,35.97,17,18086.88,20584.66,1004.83,70.71,7,17,3,13,0,0,,5,2,7,1,0,0,0
CUST0009698,49,Male,Karnataka,Morbi,859689,Single,Post-Graduate,Salaried,16-09-2012,11.72,Fixed Deposit,Affluent,862700,926646.74,628,2,1,0,0,0,1,0,0,155098.04,24.87,18,295808.56,43659.15,15568.87,68.21000000000001,5,16,3,12,2,1,1,7,5,18,1,0,0,0
CUST0002724,61,Female,Tamil Nadu,Nagercoil,550004,Divorced,Graduate,Business Owner,29-07-2023,0.84,Savings,Mass,1300900,272691.91,563,1,1,1,1,0,0,2102764,21161.5,235864.64,39.88,17,61974.85,61114.18,3443.05,80.72,3,13,9,14,1,0,,8,4,1,1,0,0,0
CUST0005949,20,Female,Karnataka,Nagercoil,993996,Single,Post-Graduate,Salaried,07-02-2015,9.32,Salary,Affluent,114100,13905.48,643,1,1,1,1,0,1,194382.25,2967.11,292991.29,34.72,19,2946.64,5597.19,147.33,30.919999999999998,6,8,8,17,1,0,,7,5,30,13,0,0,0
CUST0009261,18,Male,West Bengal,Sasaram,806896,Single,Post-Graduate,Salaried,12-03-2013,11.23,Salary,Affluent,596600,1248013.6,741,2,1,0,1,0,0,0,0,62135.16,28.6,18,26169.33,38494.78,1377.33,75.39,5,12,9,15,1,1,1,8,5,30,2,0,0,0
CUST0008651,27,Female,Maharashtra,Tirunelveli,878542,Married,Post-Graduate,Self-Employed,17-02-2022,2.29,Salary,Mass,737200,222660.72,805,2,0,0,0,1,1,0,0,0,0,12,38558.25,38631.37,2966.02,74.69,4,15,4,17,3,0,,7,5,13,6,0,0,0
CUST0001144,43,Male,Delhi,Dewas,248012,Married,Graduate,Freelancer,21-11-2019,4.53,Savings,Affluent,444400,236479.14,,3,1,0,0,0,1,0,0,271680.36,59.59,14,27423.69,43339.06,1828.25,50.42,3,11,4,14,1,0,,5,4,0,6,0,0,0
CUST0009815,40,Female,Maharashtra,North Dumdum,672224,Married,High School,Retired,23-06-2020,3.94,Current,UHNI,3031400,2445137.61,671,2,0,0,1,1,1,0,0,0,0,18,702879.9,198506.78,36993.68,50.13999999999999,5,12,4,15,0,1,1,5,3,11,3,0,0,0
CUST0007156,18,Female,Karnataka,Deoghar,566491,Married,Graduate,Salaried,20-04-2020,4.12,Salary,Emerging Affluent,260700,124296.33,691,1,1,0,0,0,1,0,0,197074.85,22.8,27,9539.63,17345.13,340.7,92.86,7,20,4,10,0,0,,5,5,55,3,0,0,0
CUST0007356,53,Female,West Bengal,Jalna,230777,Married,Post-Graduate,Salaried,27-04-2017,7.1,Savings,Emerging Affluent,480600,902364.86,608,2,1,0,1,0,0,0,0,209072.69,28.29,16,324435.99,20622.94,19084.47,57.19,4,9,6,8,1,0,,10,2,19,8,0,0,0
CUST0008363,24,Male,Tamil Nadu,Singrauli,969918,Married,Graduate,Self-Employed,17-04-2021,3.13,Savings,Emerging Affluent,123400,201874.33,669,1,1,0,0,0,1,0,0,237930.99,36.98,17,12547.22,8478.1,697.07,20.47,7,6,7,18,0,0,,4,3,61,10,0,0,0
CUST0009296,29,Female,Delhi,Nizamabad,992467,Married,Graduate,Homemaker,04-11-2013,10.58,Savings,Mass,2488500,345359.32,746,1,1,1,1,0,0,447498.61,3769.83,151184.71,17.25,16,122125.74,155982.07,7183.87,17.71,6,23,7,9,1,1,1,9,5,6,2,0,0,0
CUST0004729,62,Male,Maharashtra,Bilaspur,013873,Married,Graduate,Freelancer,06-04-2015,9.16,Salary,Mass,1557600,3198050.66,706,1,1,1,1,0,1,18019.59,1358.27,129415.09,11.19,18,1175729.37,105970.77,61880.49,79.79,5,8,1,14,1,0,,7,1,43,4,0,0,0
CUST0005495,47,Female,Karnataka,Proddatur,718022,Married,Graduate,Salaried,26-09-2012,11.69,Current,Emerging Affluent,206000,0,563,1,1,1,0,0,1,1219665.14,11244.65,90779.06,34.34,17,0,16787.98,0,26.240000000000002,4,17,8,13,1,0,,7,4,9,8,0,0,1
CUST0005756,28,Female,Delhi,Ghaziabad,351578,Single,Graduate,Self-Employed,04-12-2022,1.49,NRI,Mass,361500,732747.25,690,1,1,1,1,0,1,107520.99,993.57,96037.32,49.34,17,165414.34,16589.32,9189.69,43,3,3,6,11,2,0,,5,5,6,6,0,0,0
CUST0007700,53,Female,Rajasthan,Hazaribagh,818107,Married,Post-Graduate,Salaried,06-03-2015,9.25,Current,Mass,2374800,5795809.76,724,1,0,0,1,1,0,0,0,0,0,18,772587.41,200105.58,40662.5,82.16,1,17,3,15,0,0,,10,4,22,4,0,0,0
CUST0008125,37,Female,Delhi,Bharatpur,816941,Married,Graduate,Salaried,09-11-2023,0.56,Savings,HNI,964200,129058.84,758,2,0,1,0,1,0,362455.61,3649.11,0,0,18,32850.62,45216.71,1728.98,41.75,3,12,5,12,0,0,,9,5,25,7,0,0,0
CUST0003790,58,Female,Tamil Nadu,Bhimavaram,153818,Married,High School,Homemaker,01-12-2016,7.5,NRI,Mass,3502400,1487936.4,709,5,0,0,0,1,1,0,0,0,0,17,237796.68,263913.56,13210.93,77.09,5,13,10,18,0,2,1,6,4,32,13,0,0,0
CUST0002221,37,Female,Punjab,Unnao,353312,Single,Graduate,Business Owner,07-11-2018,5.57,Current,Emerging Affluent,1029300,2297846.12,635,3,0,1,1,0,0,205114.07,12289.52,0,0,16,707756.16,67509.28,41632.72,62.63999999999999,4,14,7,16,1,0,,8,4,3,3,0,0,0
CUST0005076,43,Female,Telangana,Darbhanga,441333,Married,Graduate,Self-Employed,25-01-2018,6.35,Current,Mass,3777000,3952852.32,750,5,1,1,0,0,1,741543.05,7018.7,79242.87,85.95,22,373575.06,273252.42,16242.39,29.45,1,12,6,13,2,1,1,8,2,58,10,0,0,0
CUST0002332,41,Male,Punjab,Imphal,125778,Divorced,Post-Graduate,Retired,13-11-2015,8.56,Savings,Mass,1335100,2822233.37,652,4,1,0,0,1,1,0,0,130597.48,38.49,18,36650.15,104713.87,1928.96,41.44,3,9,9,10,0,0,,4,3,23,6,0,0,0
CUST0005395,23,Female,Gujarat,Dibrugarh,209187,Married,Graduate,Salaried,27-11-2016,7.52,Savings,Affluent,629700,1449803.29,745,1,1,0,1,0,0,0,0,223568.25,34.93,21,348468.92,36433.04,15839.5,71.24000000000001,5,5,10,18,1,0,,5,4,54,1,0,0,0
CUST0009469,33,Male,Gujarat,Sambhal,313111,Married,Post-Graduate,Retired,20-07-2019,4.87,Savings,HNI,517100,256333.84,683,2,1,0,0,0,0,0,0,236392.54,7.91,,43938.98,44487.17,4393.9,25.790000000000003,3,11,15,9,3,0,,7,5,16,4,0,0,0
CUST0008628,54,Male,Maharashtra,Nadiad,029004,Married,Post-Graduate,Retired,20-09-2017,6.7,Savings,Emerging Affluent,445200,315456.13,702,1,0,0,1,0,0,0,0,0,0,23,75415.64,26860.83,3142.32,17.5,1,17,5,13,3,0,,5,3,3,1,0,0,0
CUST0007091,35,Female,Karnataka,Sangli-Miraj & Kupwad,050979,Married,Doctorate,Business Owner,23-01-2013,11.36,Current,Mass,3582200,5036561.57,636,3,0,1,0,0,0,246316.72,3290.78,0,0,15,1449848.05,322826.38,90615.5,75.57000000000001,4,8,6,14,1,0,,8,2,2,7,0,0,0
CUST0009412,30,Male,Gujarat,Firozabad,505296,Single,Post-Graduate,Self-Employed,01-04-2022,2.17,Current,Affluent,941000,0,639,1,1,0,1,0,0,0,0,195851.79,15.14,20,0,67637.08,0,84.00999999999999,5,20,4,16,2,0,,4,5,3,2,0,0,1
CUST0004089,56,Male,West Bengal,Chennai,591592,Single,Doctorate,Homemaker,08-09-2012,11.74,NRI,Mass,706900,1161009.55,630,2,1,0,1,0,0,0,0,193683.74,38.35,20,221436.64,57425.14,10544.6,93.36,5,5,8,15,1,0,,4,3,56,1,0,0,0
CUST0001968,40,Male,Delhi,Jalandhar,514417,Divorced,Post-Graduate,Self-Employed,19-08-2013,10.79,NRI,Affluent,1111800,2227262.24,528,1,0,1,1,0,0,282962.08,4074.48,0,0,16,137700.05,56564.41,8100,42.9,2,13,3,14,1,5,1,5,1,7,14,0,0,0
CUST0009192,18,Male,UP,Anantapur,544496,Married,High School,Self-Employed,11-10-2019,4.64,Savings,Affluent,539000,782669.38,735,3,1,1,0,0,1,78855.63,1292.64,163392.88,25.25,23,156546.95,26484.3,6522.79,78.29,0,13,4,8,1,3,1,8,4,15,20,0,0,0
CUST0008875,48,Female,Gujarat,Rohtak,769104,Married,Unknown,Business Owner,28-04-2011,13.1,Fixed Deposit,Mass,410100,621974.77,806,2,1,0,0,0,0,0,0,167318.46,21.04,14,128894.32,21597.01,8592.95,63.7,0,12,3,13,1,0,,8,4,5,5,0,0,0
CUST0006758,48,Male,Telangana,Junagadh,428464,Single,Graduate,Self-Employed,11-03-2010,14.24,Savings,Mass,805000,483237.33,663,2,1,1,0,0,0,333508.59,10110.29,51952.59,20.84,13,32102.49,41981.25,2293.04,71.82,3,10,8,13,3,0,,7,5,2,17,0,0,0
CUST0009664,44,Male,Telangana,Adoni,628840,Married,Doctorate,Self-Employed,06-03-2011,13.25,Savings,Mass,1290500,1846912.4,679,5,0,0,1,0,1,0,0,0,0,17,501081.3,73307.49,27837.85,46.44,3,12,4,17,0,3,1,9,4,5,8,0,0,0
CUST0004366,69,Female,West Bengal,Dindigul,728196,Married,Graduate,Retired,15-01-2012,12.39,Current,Mass,905000,1372287.54,719,3,1,1,0,0,0,83569.41,1112.83,52199.67,37.11,18,387450.91,46201.63,20392.15,59.48,5,11,6,14,1,1,0,,4,1,1,0,0,0
CUST0007000,47,Male,Punjab,Nanded,212410,Widowed,Unknown,Homemaker,23-12-2011,12.45,Current,Emerging Affluent,677400,1228025.03,701,2,1,0,1,0,0,0,0,262060.22,13.68,18,170562.32,43831.95,8976.96,82.28,6,9,7,13,2,3,1,7,4,2,28,0,0,0
CUST0000424,54,Male,Maharashtra,Akola,179774,Single,Graduate,Salaried,13-07-2010,13.9,Savings,Affluent,574800,233337.82,549,1,0,0,0,0,0,0,0,0,0,18,9196.71,37479.44,484.04,27.560000000000002,2,10,6,14,0,0,,8,4,18,4,0,0,0
CUST0000281,43,Female,Tamil Nadu,Shimoga,150589,Married,Graduate,Salaried,14-04-2011,13.14,Salary,Emerging Affluent,1254000,2717950.91,655,5,1,0,0,0,1,0,0,32995.89,34.29,18,577415.24,57153.38,30390.28,89.02,0,12,9,12,1,0,,8,4,67,2,0,0,0
CUST0001905,40,Female,Tamil Nadu,Ranchi,960843,Married,Graduate,Self-Employed,01-10-2012,11.67,Salary,Affluent,589100,173946.44,862,2,0,1,0,0,0,102776,2774.6,0,0,21,46791.63,56719.22,2126.89,86.64,3,9,9,18,0,0,,10,3,2,0,0,0,0
CUST0000596,35,Female,Karnataka,Muzaffarpur,406985,Married,High School,Business Owner,30-09-2018,5.67,Salary,UHNI,757100,1611903.35,726,2,1,1,0,0,1,125122.32,2497.7,183783.39,75.72,18,334695.96,36430.78,17615.58,81.83,2,14,1,14,0,0,,9,3,3,20,0,0,0
CUST0008653,49,Male,Karnataka,Hubliâ€“Dharwad,073547,Married,High School,Student,17-10-2014,9.63,Fixed Deposit,HNI,114100,78761.64,729,5,0,1,1,0,0,365037.98,3956.61,0,0,18,13610.48,10564.24,716.34,29.62,4,6,8,18,2,0,,8,5,14,1,0,0,0
CUST0003918,49,Female,Tamil Nadu,Thrissur,614486,Single,Graduate,Homemaker,27-09-2016,7.68,Savings,Affluent,1918600,1909989.7,739,2,0,1,0,1,1,86943.71,1871.2,0,0,24,649163.55,84665.11,25966.54,63.93,5,9,5,17,0,0,,9,5,20,8,0,0,0
CUST0006143,41,Female,West Bengal,Meerut,613336,Married,Graduate,Self-Employed,21-08-2023,0.78,Fixed Deposit,Mass,2914300,6945458.94,752,1,1,0,0,0,0,0,0,257795.33,54.53,11,900103.64,233621.11,75008.64,84.28,5,11,3,15,1,1,1,6,3,2,9,0,0,0
CUST0005662,30,Female,Maharashtra,Karimnagar,178300,Divorced,Graduate,Salaried,06-03-2012,12.25,Savings,Emerging Affluent,412200,21754.22,763,1,0,1,1,1,0,252849.43,3417.55,0,0,13,3697.87,18694.45,264.13,55.13,3,7,4,11,0,0,,4,5,12,11,0,0,0
CUST0005779,42,Male,Telangana,Katihar,976086,Married,Post-Graduate,Salaried,10-02-2022,2.31,Savings,Emerging Affluent,1379800,2777585.86,784,2,0,1,0,0,0,628630.68,5387.02,0,0,16,170020.26,116856.52,10001.19,83.14,0,13,7,22,2,0,,7,5,32,1,0,0,0
CUST0003619,57,,Tamil Nadu,Jamalpur,986066,Married,Unknown,Retired,20-11-2017,6.53,Fixed Deposit,Emerging Affluent,1730800,2180378.69,575,4,0,0,1,0,1,0,0,0,0,19,693242.42,104968.87,34662.12,29.799999999999997,5,11,4,12,2,2,1,7,5,37,9,0,0,0
CUST0006846,47,Female,Punjab,Suryapet,187330,Married,Unknown,Salaried,02-01-2021,3.41,Salary,Mass,577800,1189274.71,681,1,0,1,0,0,0,4174030.11,35804.89,0,0,20,342337.03,29651.26,16301.76,67.75,3,14,5,10,1,0,,7,5,34,7,0,0,0
CUST0000840,39,Female,West Bengal,Hazaribagh,559187,Married,High School,Homemaker,03-10-2022,1.66,Savings,Affluent,394700,733302.89,565,3,1,1,0,0,1,1241309.82,36514.86,128237.46,34.58,18,225510.37,22166.04,11868.97,37.91,3,13,5,18,5,0,,10,4,4,1,0,0,0
CUST0004597,38,Female,Tamil Nadu,Jalandhar,975870,Single,Graduate,Salaried,14-03-2017,7.22,Savings,Emerging Affluent,479100,187383.74,772,2,1,0,0,1,1,0,0,69978.41,19.09,21,28174.08,41993.86,1280.64,60.33,3,15,2,21,1,0,,7,3,12,2,0,0,0
CUST0007634,51,Male,Karnataka,Bhavnagar,969526,Married,Doctorate,Business Owner,01-07-2022,1.92,Savings,HNI,2818900,1617664.62,845,3,0,1,1,1,0,138882.74,2268.92,0,0,20,562567.45,197161.8,26788.93,38.23,7,13,4,13,0,3,1,6,5,1,6,0,0,0
CUST0000142,58,Female,Rajasthan,Faridabad,841153,Married,Graduate,Salaried,03-01-2014,10.42,Current,Mass,927100,1190932.58,642,2,1,1,1,0,0,321924.74,4851.83,213210.88,50.07,22,217068.93,80252.82,9437.78,82.91,2,11,9,11,1,1,1,0,4,6,1,0,0,0
CUST0002598,44,Male,Maharashtra,Motihari,652348,Single,Doctorate,Salaried,28-07-2017,6.85,Savings,Emerging Affluent,1331100,10812156.200000001,708,2,0,1,0,0,0,35017.11,344.46,0,0,15,118022.03,108141.55,7376.38,35.96,3,13,9,15,1,1,1,10,4,17,3,0,0,0
CUST0006702,40,Male,Rajasthan,Guna,746263,Divorced,Post-Graduate,Self-Employed,05-08-2018,5.83,Salary,Affluent,493000,0,689,2,1,0,1,0,0,0,0,152735.01,25.75,24,0,48285.19,0,999,6,12,2,13,1,0,,4,4,9,5,0,0,0
CUST0007898,40,Female,Delhi,Katihar,987390,Married,Doctorate,Salaried,15-03-2019,5.22,Savings,Mass,1017700,1325846.37,609,1,1,0,0,0,0,0,0,97688.1,28.3,18,204062.96,98250.31,10740.16,71.04,6,8,7,11,0,0,,5,4,1,24,0,0,0
CUST0001378,55,Male,Tamil Nadu,Imphal,524552,Divorced,Doctorate,Salaried,30-07-2012,11.85,Current,Emerging Affluent,621700,1178372.23,691,3,1,0,0,0,1,0,0,194793.81,12.75,15,359327.58,28485.18,22457.97,87.92,2,20,4,14,1,0,,6,4,1,5,0,0,0
CUST0003675,41,Female,UP,Chittoor,831728,Single,Graduate,Business Owner,27-06-2018,5.93,NRI,Affluent,134600,86800.17,641,1,0,0,0,0,0,0,0,0,0,14,15835.25,8373.05,1055.68,95.33,3,14,4,10,1,0,,,2,2,1,0,0,0
CUST0008844,38,Female,Gujarat,Bhilwara,500283,Single,Post-Graduate,Salaried,19-12-2021,2.45,NRI,Affluent,670000,773588.64,621,2,0,0,0,0,0,0,0,0,0,9,14359.99,34008.55,1436,92.04,3,5,5,15,0,0,,10,5,5,2,0,0,0
CUST0009975,61,Male,West Bengal,Jabalpur,018363,Divorced,Graduate,Salaried,26-10-2015,8.61,Current,Mass,193500,19115.9,666,4,1,0,0,0,0,0,0,186119.68,13.99,29,3964.12,13035.25,132.14,55.54,5,11,1,8,3,0,,7,5,1,1,0,0,0
CUST0006363,35,Female,Rajasthan,Chandrapur,414786,Single,Doctorate,Business Owner,04-09-2021,2.74,Salary,Emerging Affluent,1109500,2667236.9,724,2,1,0,0,0,0,0,0,81764.99,21.63,22,541858.08,90815.86,23559.05,96.35000000000001,6,16,6,17,1,1,1,,,11,20,0,0,0
CUST0004742,48,Male,Tamil Nadu,Agra,907898,Single,Graduate,Self-Employed,02-06-2013,11.01,Savings,Emerging Affluent,1084500,1587131.31,850,2,0,0,1,0,1,0,0,0,0,16,504653.83,97326.66,29685.52,89,2,9,10,13,0,0,,7,5,5,7,0,0,0
CUST0003809,50,Male,West Bengal,Vijayanagaram,697717,Married,High School,Retired,28-01-2015,9.35,NRI,Affluent,1781300,3747714.91,773,3,0,1,1,0,0,562120.6,14680.93,0,0,18,506805.93,82735.26,26674,999,5,7,11,8,2,1,1,6,5,25,2,0,0,0
CUST0001139,49,Male,Gujarat,Bellary,584932,Married,Graduate,Business Owner,16-08-2015,8.8,Savings,UHNI,206500,485451.62,701,2,1,1,0,0,0,295182.22,8508.68,109720.87,11.25,22,49223.33,17091.92,2140.14,59.550000000000004,3,15,8,18,1,5,1,8,3,0,5,0,0,0
CUST0002258,36,Male,Gujarat,Unnao,244427,Married,Post-Graduate,Retired,16-02-2019,5.29,Savings,Affluent,1308800,1395590.4,718,1,1,0,0,0,0,0,0,33288.67,13.08,23,164771.45,69181.24,6865.48,36.67,6,14,3,18,3,0,,8,1,15,10,0,0,0
CUST0009993,50,Other,West Bengal,Hyderabad,790633,Single,Graduate,Homemaker,05-04-2012,12.16,Salary,Mass,865800,,608,2,1,0,1,0,0,0,0,295017.4,7.53,26,0,44470.31,0,55.15,5,20,4,19,1,4,1,10,4,39,5,0,0,0
CUST0001788,32,Male,Maharashtra,Anantapur,680238,Married,Doctorate,Self-Employed,05-08-2017,6.83,Savings,Emerging Affluent,937300,0,741,1,0,0,0,0,0,0,0,0,0,24,0,48653.54,0,46.02,2,8,5,16,1,0,,8,4,14,7,0,0,0
CUST0003939,37,Female,Gujarat,Karimnagar,751917,Married,Graduate,Self-Employed,16-01-2013,11.38,Salary,Emerging Affluent,138600,250269.22,634,1,1,0,0,0,0,0,0,159224.26,50.97,18,64172.87,6606.99,3377.52,41.31,2,12,6,18,2,0,,10,4,5,15,0,0,0
CUST0008043,23,Female,Punjab,Vijayanagaram,057591,Married,High School,Salaried,26-01-2010,14.36,Savings,HNI,976700,1831533.93,781,1,0,0,0,0,0,0,0,0,0,13,650940.08,60175.21,46495.72,45.15,1,12,7,18,0,2,1,8,5,2,0,0,0,0
CUST0004647,23,Female,Maharashtra,Gulbarga,946416,Married,Graduate,Retired,14-09-2018,5.72,Salary,Emerging Affluent,1305600,296425.38,687,2,0,1,1,0,1,52901.99,559.75,0,0,23,113528.91,92326.61,4730.37,49.24,4,11,7,11,1,2,1,6,3,31,9,0,0,0
CUST0000460,26,Female,Tamil Nadu,Madhyamgram,931414,Married,High School,Salaried,28-01-2022,2.34,Salary,UHNI,726400,376919.81,495,1,1,0,1,0,1,0,0,82448.04,5.4,20,104305.64,39344.92,4966.94,999,5,10,9,19,2,2,1,6,5,2,1,0,0,0
CUST0006116,28,Female,Delhi,Bhind,233179,Married,Graduate,Retired,26-12-2010,13.44,Savings,Mass,1439100,1461306.38,688,1,1,1,1,1,0,285710.62,3699.6,212896.83,9.61,17,361231.22,113329.93,20068.4,21.27,5,12,9,11,3,2,1,9,4,4,15,0,0,0
CUST0009620,33,Female,West Bengal,Hyderabad,151388,Married,Graduate,Business Owner,15-08-2015,8.8,Savings,Emerging Affluent,444000,349676.02,741,2,0,1,0,0,1,271661.06,4651.74,0,0,23,24660.2,22390.66,1027.51,73.77,7,8,2,16,1,1,0,8,4,15,10,0,0,0
CUST0000949,41,Male,Karnataka,Kakinada,511269,Married,Graduate,Business Owner,18-08-2021,2.79,Savings,Affluent,776000,636526.8,741,2,1,0,0,0,0,0,0,132734.69,30.94,21,174188.79,50685.75,7917.67,90.25999999999999,6,11,8,12,4,0,,7,5,6,3,0,0,0
CUST0003701,55,Male,Tamil Nadu,Tenali,646506,Single,Graduate,Salaried,13-07-2017,6.89,Savings,Mass,428800,0,681,3,1,0,0,0,0,0,0,233631.79,13.63,15,0,24991.25,0,57.43000000000001,2,15,5,18,1,0,,7,5,0,8,0,0,0
