customer_id,age,gender,state,city,pin_code,marital_status,education,occupation,join_date,tenure_years,account_type,account_segment,annual_income,balance,credit_score,num_products,has_credit_card,has_loan,has_insurance,has_demat,has_mutual_fund,loan_amount,loan_emi,credit_limit,credit_utilization_pct,monthly_txn_count,monthly_debit_amt,monthly_credit_amt,avg_txn_value,online_txn_pct,atm_withdrawal_freq,upi_txn_count,net_banking_logins,mobile_app_logins,branch_visits,complaints_last_year,complaint_resolved,nps_score,csat_score,days_since_last_txn,days_since_last_login,is_dormant,inactive_6m,churn,complaints_resolved
CUST0000261,29,Female,West Bengal,Tiruchirappalli,240446,Married,Graduate,Retired,2011-04-26,13.11,Current,Affluent,1090000.0,621572.73,757.0,5,1,0,0,1,1,0.0,0.0,149773.53,31.56,14.0,50596.13,86588.4,3373.08,75.46000000000001,5,19,9,8,0,0,nan,3.0,4.0,1,5,0,0,0,nan
CUST0009441,19,Female,Tamil Nadu,Uluberia,464473,Single,High School,Self-Employed,2015-03-30,9.18,Current,Affluent,315000.0,658043.69,600.0,1,0,1,0,0,1,72066.59,1713.03,0.0,0.0,15.0,81743.08,20309.56,5108.94,61.31,3,9,7,21,1,4,yes,3.0,4.0,57,3,0,0,0,yes
CUST0009094,58,Male,UP,Hindupur,527077,Single,Post-Graduate,Self-Employed,2011-09-02,12.76,Current,Emerging Affluent,1271700.0,2799519.99,642.0,2,1,0,1,0,1,0.0,0.0,72476.47,50.64,19.0,299444.78,65975.41,14972.24,29.71,4,6,9,21,3,5,no,7.0,4.0,4,5,0,0,0,no
CUST0003745,29,Female,Punjab,Kirari Suleman Nagar,485982,Single,Post-Graduate,Freelancer,2023-04-29,1.09,Current,Mass,743600.0,616696.19,561.0,1,1,0,0,1,1,0.0,0.0,229840.57,3.87,23.0,53402.04,45834.56,2225.08,63.690000000000005,1,11,5,13,1,1,yes,6.0,3.0,12,1,0,0,0,yes
CUST0002027,65,Male,West Bengal,Noida,736042,Divorced,Post-Graduate,Self-Employed,2018-12-11,5.48,Salary,Emerging Affluent,290500.0,121826.03,873.0,1,1,1,0,1,0,588249.75,14624.28,244686.47,40.15,20.0,42468.63,21560.48,2022.32,58.73,1,10,9,13,0,2,yes,9.0,5.0,3,5,0,0,0,yes
CUST0006989,41,Male,UP,Mumbai,679875,Married,Post-Graduate,Self-Employed,2021-09-25,2.68,Savings,HNI,650400.0,1091527.34,597.0,2,1,1,1,0,0,199026.46,2269.7,123124.51,39.16,9.0,240236.13,40224.02,24023.61,70.74000000000001,1,9,5,15,2,0,nan,5.0,1.0,54,0,0,0,0,nan
CUST0004235,21,Male,Karnataka,Aizawl,227220,Single,Doctorate,Salaried,2010-04-15,14.14,Salary,Emerging Affluent,455800.0,0.0,669.0,4,1,0,1,1,1,0.0,0.0,21609.26,67.14,12.0,0.0,39513.18,0.0,25.56,1,13,3,7,1,2,yes,8.0,4.0,9,5,0,0,1,yes
CUST0001918,33,Male,West Bengal,Alwar,425786,Single,High School,Salaried,2016-09-23,7.69,Salary,Affluent,284300.0,484548.58,674.0,1,1,0,0,1,0,0.0,0.0,256487.36,11.14,14.0,7930.86,27560.67,528.72,47.7,4,15,11,10,2,0,nan,5.0,4.0,0,0,0,0,0,nan
CUST0001829,40,Female,Karnataka,Bijapur,785875,Married,High School,Student,2011-11-08,12.57,Fixed Deposit,Mass,141400.0,63446.63,581.0,1,1,1,1,0,1,363296.36,8366.96,213328.0,9.93,11.0,19699.65,6262.18,1641.64,91.46,2,11,8,17,1,3,yes,8.0,4.0,14,8,0,0,0,yes
CUST0006234,18,Female,Gujarat,Tiruppur,864470,Married,Post-Graduate,Business Owner,2014-01-13,10.39,Current,Mass,379100.0,173911.29,656.0,3,1,1,0,0,1,537646.12,18958.64,199140.0,31.22,14.0,54663.95,20699.97,3644.26,78.35,8,11,10,12,0,2,yes,9.0,4.0,33,0,0,0,0,yes
CUST0009408,36,Male,Delhi,Dhule,43424,Single,Graduate,Business Owner,2012-08-29,11.76,Savings,Mass,3462800.0,7772735.2,679.0,2,1,1,1,1,1,392880.4,7757.71,179854.66,20.04,17.0,707588.53,342716.9,39310.47,27.52,3,12,7,15,1,2,yes,10.0,5.0,37,1,0,0,0,yes
CUST0006284,55,Male,West Bengal,Shahjahanpur,787743,Widowed,Doctorate,Salaried,2020-05-16,4.05,NRI,HNI,551200.0,280500.84,682.0,4,0,1,1,0,1,247823.02,5887.8,0.0,0.0,17.0,82455.68,28639.14,4580.87,79.31,3,10,10,11,1,3,yes,7.0,4.0,4,20,0,0,0,yes
CUST0004209,30,Male,West Bengal,Chennai,972498,Married,Graduate,Salaried,2012-05-09,12.07,NRI,Emerging Affluent,904600.0,393768.18,656.0,1,0,1,1,0,0,477679.03,5969.39,0.0,0.0,12.0,108150.76,50051.23,8319.29,40.94,2,12,7,12,2,0,nan,6.0,5.0,3,5,0,0,0,nan
CUST0000225,35,Male,West Bengal,Aurangabad,768786,Divorced,Post-Graduate,Retired,2017-12-12,6.47,Savings,Mass,860700.0,573635.26,732.0,3,0,1,0,1,0,92783.07,4726.23,0.0,0.0,12.0,144070.57,75045.59,11082.35,48.5,6,13,8,16,1,1,yes,7.0,4.0,1,2,0,0,0,yes
CUST0008916,47,Female,Rajasthan,Ramagundam,875391,Married,Unknown,Homemaker,2023-02-23,1.27,Savings,Affluent,2747700.0,1831849.31,793.0,2,0,1,0,1,0,133923.92,1751.56,0.0,0.0,25.0,414659.3,206734.18,15948.43,30.78,6,14,7,14,0,0,nan,7.0,3.0,19,17,0,0,0,nan
CUST0006470,33,Male,Karnataka,Imphal,908957,Single,Post-Graduate,Retired,2021-12-13,2.47,Current,Affluent,1698800.0,1859997.85,664.0,1,1,1,0,0,0,449863.1,8273.83,208657.09,4.35,19.0,323652.4,139623.97,16182.62,65.23,4,6,4,11,0,0,nan,0.0,5.0,14,1,0,0,0,nan
CUST0009490,45,Female,Karnataka,Nagpur,254416,Single,Graduate,Salaried,2021-12-27,2.43,Salary,Affluent,1876100.0,3771690.75,705.0,2,1,0,1,0,0,0.0,0.0,190602.85,10.5,18.0,482461.85,82789.82,25392.73,42.82,3,11,8,8,0,0,nan,10.0,4.0,26,6,0,0,0,nan
CUST0000847,45,Male,Karnataka,Uluberia,590295,Single,High School,Self-Employed,2015-12-08,8.49,NRI,Mass,330900.0,766956.91,673.0,1,1,0,0,0,1,0.0,0.0,147657.3,25.22,12.0,181185.49,31535.96,13937.35,59.73,4,10,11,15,3,0,nan,9.0,4.0,22,9,0,0,0,nan
CUST0004290,49,Male,West Bengal,Maheshtala,925731,Single,Graduate,Student,2020-10-29,3.59,Savings,UHNI,194800.0,43448.4,723.0,3,1,0,0,1,0,0.0,0.0,177223.76,8.33,16.0,5377.76,14234.39,316.34,79.33,3,11,5,15,1,3,yes,8.0,5.0,50,4,0,0,0,yes
CUST0005561,28,Female,Karnataka,Gulbarga,716547,Divorced,Graduate,Salaried,2010-06-24,13.95,Savings,Mass,1439400.0,3273842.62,750.0,3,0,0,1,1,0,0.0,0.0,0.0,0.0,19.0,165376.05,81265.29,8268.8,42.74,2,13,5,11,0,2,yes,7.0,5.0,2,12,0,0,0,yes
CUST0002552,18,Male,Delhi,Bellary,683719,Married,Graduate,Salaried,2020-09-28,3.68,Fixed Deposit,Affluent,501200.0,817376.95,610.0,3,1,0,1,1,0,0.0,0.0,202545.19,51.24,17.0,27931.77,45960.97,1551.76,85.98,7,9,5,17,1,0,nan,6.0,2.0,37,15,0,0,0,nan
CUST0000118,26,Female,Karnataka,Ratlam,840009,Married,Post-Graduate,Student,2013-08-03,10.84,NRI,Emerging Affluent,121600.0,298564.04,721.0,1,1,0,0,0,0,0.0,0.0,303122.95,16.7,9.0,3265.53,5241.0,326.55,90.27,2,13,3,14,1,0,nan,8.0,1.0,9,2,0,0,0,nan
CUST0008838,24,Male,Rajasthan,Kamarhati,396548,Married,High School,Salaried,2016-03-02,8.25,Salary,Affluent,3772000.0,9243940.94,700.0,3,0,0,0,1,0,0.0,0.0,0.0,0.0,19.0,1089787.11,241576.69,54489.36,60.61,4,4,7,7,1,0,nan,5.0,2.0,5,1,0,0,0,nan
CUST0005967,53,Male,Maharashtra,Kamarhati,250094,Married,Doctorate,Salaried,2016-12-06,7.49,Savings,Affluent,1265100.0,2593573.33,735.0,3,0,1,1,1,1,413381.48,3520.27,0.0,0.0,14.0,532340.19,74550.66,35489.35,55.48,6,18,7,16,1,0,nan,1.0,5.0,12,2,0,0,0,nan
CUST0008196,54,Female,Maharashtra,Burhanpur,142094,Single,High School,Self-Employed,2017-01-28,7.35,Current,Affluent,699600.0,74237.6,430.0,4,1,1,0,0,0,2593845.52,33208.85,181894.37,19.4,18.0,9567.74,66754.49,503.57,72.39,4,14,5,14,1,2,yes,8.0,2.0,3,3,0,0,0,yes
CUST0008660,43,Female,Maharashtra,Pondicherry,378579,Single,High School,Salaried,2013-08-03,10.84,Salary,Emerging Affluent,1503900.0,2395250.41,619.0,4,0,1,0,0,0,358102.14,5583.34,0.0,0.0,13.0,596680.75,106188.54,42620.05,50.31,5,12,5,17,1,4,yes,9.0,4.0,8,26,0,0,0,yes
CUST0007490,52,Female,Karnataka,Amravati,711131,Married,Doctorate,Retired,2014-05-07,10.08,Current,Emerging Affluent,276600.0,159719.07,661.0,3,1,0,0,1,0,0.0,0.0,111577.5,49.34,15.0,37153.99,21370.59,2322.12,50.07,2,18,5,22,1,1,yes,10.0,3.0,18,5,0,0,0,yes
CUST0000006,38,Male,Gujarat,Visakhapatnam,340496,Single,Post-Graduate,Business Owner,2013-02-17,11.29,Current,Affluent,497000.0,328290.67,680.0,3,1,1,1,0,0,279169.82,2346.23,181849.34,57.86,16.0,111943.2,49011.48,6584.89,32.18,4,8,5,19,0,0,nan,7.0,5.0,7,12,0,0,0,nan
CUST0005343,19,Female,Tamil Nadu,Bhiwani,638600,Married,Post-Graduate,Salaried,2012-04-23,12.12,Savings,Emerging Affluent,287600.0,6088709.8,768.0,3,1,0,0,1,0,0.0,0.0,129159.41,29.12,25.0,157519.48,16409.18,6058.44,13.81,3,9,8,14,1,0,nan,8.0,5.0,16,9,0,0,0,nan
CUST0009112,49,Male,Delhi,Varanasi,977449,Single,High School,Salaried,2015-05-07,9.08,Salary,HNI,265200.0,62766.82,569.0,1,0,1,0,1,0,114515.79,2874.41,0.0,0.0,15.0,5920.97,23787.84,370.06,70.28,6,11,7,14,1,0,nan,8.0,4.0,46,29,0,0,0,nan
CUST0004325,32,Female,Telangana,Ahmedabad,650855,Divorced,Post-Graduate,Salaried,2022-07-10,1.9,Savings,HNI,800100.0,679772.97,645.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,12.0,342302.89,68419.07,26330.99,79.96,5,12,6,19,2,0,nan,5.0,5.0,25,16,0,0,0,nan
CUST0001064,19,Male,Tamil Nadu,Bardhaman,691299,Single,Post-Graduate,Retired,2019-09-26,4.68,Fixed Deposit,Mass,2523600.0,1573265.57,557.0,5,1,1,0,1,1,250026.43,4142.83,195406.53,7.23,14.0,57901.07,242854.19,3860.07,54.85,3,11,8,8,1,5,yes,7.0,5.0,39,1,0,0,0,yes
CUST0002591,58,Female,Maharashtra,Khammam,614262,Single,High School,Freelancer,2017-05-26,7.02,Savings,Emerging Affluent,321500.0,35312.99,784.0,2,1,0,0,1,0,0.0,0.0,69941.31,20.73,17.0,8718.6,28296.43,484.37,49.41,2,14,4,13,2,0,nan,8.0,3.0,34,9,0,0,0,nan
CUST0008435,38,Male,Delhi,Erode,375796,Married,Graduate,Salaried,2020-07-29,3.84,Savings,Emerging Affluent,550100.0,1349519.75,744.0,3,1,0,1,0,1,0.0,0.0,98246.08,42.06,18.0,394039.15,25923.77,20738.9,67.80000000000001,4,19,9,15,0,0,nan,7.0,4.0,2,11,0,0,0,nan
CUST0003736,40,Male,Delhi,Maheshtala,299237,Married,Graduate,Student,2011-08-31,12.76,Fixed Deposit,Emerging Affluent,175900.0,173326.06,619.0,1,1,1,0,1,0,136279.81,1307.01,223278.98,36.27,19.0,41772.96,16694.08,2088.65,60.63,4,9,8,12,2,4,no,9.0,5.0,6,8,0,0,0,no
CUST0003518,47,Female,Karnataka,Amravati,950257,Married,Post-Graduate,Retired,2014-12-26,9.44,Salary,Emerging Affluent,512500.0,1175936.38,575.0,5,1,1,0,0,0,62127.32,646.62,223225.63,39.16,16.0,243542.99,46124.81,14326.06,88.81,4,12,4,20,0,5,yes,4.0,4.0,3,0,0,0,0,yes
CUST0006987,23,Female,Delhi,Saharsa,301484,Married,Post-Graduate,Salaried,2013-03-18,11.21,Current,Emerging Affluent,1509900.0,1866241.43,658.0,3,1,1,1,0,0,69557.08,1091.68,262260.11,39.68,18.0,241909.11,125177.2,12732.06,999.0,2,20,9,14,0,2,yes,5.0,3.0,3,8,0,0,0,yes
CUST0006768,45,Female,UP,Thoothukudi,699413,Single,Graduate,Student,2016-05-09,8.07,Salary,Affluent,138300.0,7860.23,652.0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,15.0,1302.38,8841.97,81.4,63.18,3,10,8,9,0,3,yes,9.0,2.0,17,0,0,0,0,yes
CUST0005623,29,Female,Gujarat,Ludhiana,927143,Single,Graduate,Salaried,2010-09-14,13.72,Savings,Emerging Affluent,206700.0,317198.61,707.0,5,1,1,0,1,0,72229.1,1477.3,140530.26,17.06,19.0,3662.12,16586.04,183.11,77.97,6,15,1,11,0,5,yes,2.0,5.0,6,7,0,0,0,yes
CUST0001606,29,Male,Maharashtra,Sangli-Miraj & Kupwad,89123,Married,Post-Graduate,Self-Employed,2017-11-05,6.58,Savings,Mass,1236200.0,2442632.3,733.0,3,0,1,0,0,0,135713.29,1842.84,0.0,0.0,21.0,939509.45,96947.36,42704.98,36.61,3,13,5,20,2,0,nan,10.0,4.0,15,1,0,0,0,nan
CUST0001734,38,Male,Maharashtra,Nangloi Jat,150595,Single,Graduate,Freelancer,2016-10-03,7.67,Current,Affluent,936200.0,1851315.15,552.0,2,0,0,0,1,0,0.0,0.0,0.0,0.0,10.0,379155.94,51123.57,34468.72,55.98,2,6,7,7,0,0,nan,3.0,5.0,13,4,0,0,0,nan
CUST0009417,64,Male,Delhi,Varanasi,814122,Divorced,Post-Graduate,Salaried,2015-08-11,8.81,Salary,Affluent,487600.0,682674.81,656.0,2,0,0,0,1,1,0.0,0.0,0.0,0.0,21.0,126602.77,35463.11,5754.67,24.48,3,9,8,18,1,0,nan,8.0,3.0,27,1,0,0,0,nan
CUST0003813,30,Male,Punjab,Madurai,59059,Widowed,Graduate,Homemaker,2013-05-23,11.03,Salary,Mass,182900.0,247109.66,682.0,1,0,1,1,0,0,20959.02,369.17,0.0,0.0,17.0,56142.55,8997.25,3119.03,30.61,4,16,5,16,0,0,nan,3.0,5.0,3,2,0,0,0,nan
CUST0009703,49,Male,Gujarat,Gopalpur,235421,Married,Graduate,Salaried,2017-04-03,7.17,Current,Emerging Affluent,742900.0,1160615.49,687.0,2,0,1,0,0,1,204604.02,3521.45,0.0,0.0,22.0,220902.19,40449.12,9604.44,41.25,3,7,9,11,1,0,nan,9.0,4.0,6,5,0,0,0,nan
CUST0001762,51,Male,Karnataka,Mangalore,838458,Single,Graduate,Salaried,2018-02-02,6.33,Fixed Deposit,Affluent,2847300.0,5833809.53,588.0,2,1,1,0,0,0,276002.59,2622.71,278535.94,21.1,14.0,1552182.29,120377.84,103478.82,68.34,4,11,6,14,3,1,yes,7.0,3.0,4,1,0,0,0,yes
CUST0005402,36,Female,Rajasthan,Machilipatnam,952673,Married,Graduate,Homemaker,2010-01-01,14.42,Savings,Affluent,663600.0,34872.0,664.0,3,1,1,1,0,0,831322.23,8323.98,206626.98,52.53,27.0,2085.44,43461.8,74.48,60.7,5,21,6,13,1,0,nan,8.0,5.0,3,9,0,0,0,nan
CUST0002740,53,Male,UP,Rajahmundry,666054,Widowed,High School,Homemaker,2018-07-11,5.9,Salary,Affluent,571500.0,1010455.73,815.0,2,1,1,1,0,0,406077.38,9617.11,171334.23,32.35,30.0,190910.77,55165.87,6158.41,58.13,3,9,4,13,1,0,nan,10.0,5.0,6,1,0,0,0,nan
CUST0002473,31,Female,Maharashtra,Rewa,517512,Single,Graduate,Homemaker,2013-02-21,11.28,Current,Mass,821800.0,1762690.74,676.0,3,1,0,0,1,1,0.0,0.0,171534.79,16.5,17.0,478246.09,70055.09,26569.23,53.04,4,9,3,12,0,0,nan,10.0,3.0,15,1,0,0,0,nan
CUST0006739,80,Male,Tamil Nadu,Bidar,311008,Married,Graduate,Business Owner,2023-09-11,0.72,Current,UHNI,254600.0,0.0,729.0,1,1,0,1,1,0,0.0,0.0,161546.66,16.98,16.0,0.0,19603.68,0.0,75.97,6,11,8,15,1,0,nan,8.0,4.0,12,1,0,0,1,nan
CUST0006892,85,Male,Maharashtra,Kottayam,734703,Married,Post-Graduate,Salaried,2018-09-20,5.7,Savings,Mass,392000.0,430925.35,568.0,2,0,0,1,0,0,0.0,0.0,0.0,0.0,25.0,18992.74,25117.38,730.49,44.6,7,8,11,14,0,0,nan,10.0,4.0,49,6,0,0,0,nan
CUST0007944,47,Female,Karnataka,Ichalkaranji,558903,Single,Graduate,Self-Employed,2018-11-26,5.52,Current,Mass,236200.0,412988.22,728.0,1,1,1,1,0,0,84164.59,1034.93,10000.0,21.16,12.0,152311.33,15386.66,11716.26,51.24,6,17,5,14,0,0,nan,7.0,4.0,4,3,0,0,0,nan
CUST0004207,48,Female,Maharashtra,Sirsa,912312,Single,Post-Graduate,Business Owner,2013-01-28,11.35,Savings,Mass,452000.0,0.0,652.0,2,1,0,1,0,0,0.0,0.0,217953.79,35.49,24.0,0.0,33557.47,0.0,63.49,2,14,7,19,1,0,nan,5.0,2.0,17,1,0,0,0,nan
CUST0006372,39,Male,Gujarat,Mango,744929,Married,High School,Retired,2016-06-05,7.99,Fixed Deposit,HNI,1309200.0,2087820.72,756.0,3,1,0,1,0,1,0.0,0.0,186410.5,48.79,17.0,132032.35,119610.75,7335.13,75.01,3,13,9,13,1,0,nan,5.0,2.0,7,13,0,0,0,nan
CUST0000233,42,Female,Maharashtra,Katihar,639730,Married,Graduate,Freelancer,2017-08-11,6.81,Savings,Affluent,367200.0,732638.66,635.0,2,1,0,1,1,0,0.0,0.0,225428.13,48.91,16.0,227033.39,25696.73,13354.91,34.11,4,3,3,17,0,1,yes,5.0,3.0,22,8,0,0,0,yes
CUST0008259,37,Male,Punjab,Sikar,12493,Married,Graduate,Salaried,2020-10-05,3.66,Salary,Emerging Affluent,556400.0,1285220.78,714.0,5,0,0,1,1,1,0.0,0.0,0.0,0.0,22.0,137841.38,50735.31,5993.1,71.93,4,15,8,20,3,1,yes,0.0,3.0,20,20,0,0,0,yes
CUST0007562,27,Female,Maharashtra,Kochi,33875,Single,Doctorate,Salaried,2014-05-28,10.02,Salary,HNI,445100.0,799057.95,694.0,2,1,0,1,1,0,0.0,0.0,49233.54,40.55,22.0,57967.91,19830.29,2520.34,81.28,6,9,3,13,1,2,yes,6.0,4.0,6,26,0,0,0,yes
CUST0006169,39,Male,Tamil Nadu,Jammu,184208,Married,Graduate,Retired,2010-09-23,13.7,Current,Affluent,393400.0,0.0,630.0,2,1,1,0,1,0,688876.97,7785.75,134332.04,15.95,16.0,0.0,26459.82,0.0,51.13,2,3,4,15,0,0,nan,4.0,4.0,4,17,0,0,0,nan
CUST0003597,29,Male,Gujarat,Ujjain,160130,Married,Graduate,Salaried,2018-01-07,6.4,Salary,Affluent,689100.0,688481.87,745.0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,17.0,28407.2,35959.75,1578.18,54.43,6,15,7,13,2,4,yes,10.0,5.0,21,4,0,0,0,yes
CUST0006289,60,Male,UP,Thrissur,229238,Married,High School,Salaried,2022-09-03,1.75,Current,Emerging Affluent,781400.0,433815.97,542.0,3,1,0,0,0,0,0.0,0.0,57465.23,10.56,9.0,71653.03,56920.72,7165.3,47.25,6,12,5,16,1,0,nan,8.0,4.0,4,0,0,0,0,nan
CUST0004633,47,Male,Maharashtra,Ramagundam,969973,Married,Doctorate,Salaried,2020-04-19,4.12,Current,Emerging Affluent,1109900.0,1336607.46,576.0,2,1,0,1,1,0,0.0,0.0,53322.76,1.83,22.0,242781.29,74551.46,10555.71,92.24,5,16,12,19,0,0,nan,9.0,3.0,54,8,0,0,0,nan
CUST0000126,70,Female,Tamil Nadu,Chapra,112269,Divorced,High School,Salaried,2021-11-13,2.55,Salary,Affluent,1111100.0,2004670.95,539.0,2,1,1,1,0,0,1489130.26,32943.75,64361.59,41.63,19.0,154132.04,75833.87,7706.6,33.73,4,8,13,15,2,0,nan,3.0,4.0,0,7,0,0,0,nan
CUST0007642,43,Female,Karnataka,Aurangabad,845039,Married,Post-Graduate,Salaried,2020-04-01,4.17,Current,Emerging Affluent,1298300.0,2943515.47,564.0,1,1,0,1,1,1,0.0,0.0,154623.34,9.07,17.0,149833.73,115573.13,8324.1,20.86,4,10,5,14,0,3,yes,8.0,4.0,12,4,0,0,0,yes
CUST0006230,33,Female,West Bengal,Bhind,435492,Married,Graduate,Salaried,2021-02-18,3.28,Salary,Mass,332800.0,484220.46,625.0,1,1,1,0,0,0,594416.32,5884.23,168982.23,9.71,20.0,87029.65,18035.82,4144.27,67.75999999999999,5,17,7,12,2,1,yes,8.0,4.0,17,12,0,0,0,yes
CUST0001297,53,Female,Telangana,Delhi,669467,Widowed,Unknown,Salaried,2010-09-13,13.73,Salary,Mass,1114400.0,803787.21,482.0,4,1,1,0,0,0,171447.7,3157.68,205470.1,30.55,17.0,159121.52,78022.46,8840.08,50.28,3,16,8,13,0,0,nan,4.0,4.0,4,3,0,0,0,nan
CUST0001977,56,Female,Tamil Nadu,Bidar,905208,Widowed,Graduate,Salaried,2022-05-10,2.06,Savings,Mass,356800.0,834499.31,709.0,2,0,1,0,1,0,1082278.58,11016.01,0.0,0.0,23.0,125329.31,27327.91,5222.05,82.92,5,11,3,18,0,0,nan,6.0,4.0,23,20,0,0,0,nan
CUST0009558,51,Female,Delhi,Ahmedabad,252937,Single,Post-Graduate,Business Owner,2021-10-17,2.62,Fixed Deposit,Emerging Affluent,939100.0,950359.44,660.0,3,0,1,0,1,1,189615.03,5986.0,0.0,0.0,11.0,63245.52,78710.43,5270.46,32.66,3,11,3,12,1,1,yes,1.0,3.0,24,3,0,0,0,yes
CUST0009513,54,Female,Gujarat,Ongole,600045,Married,Post-Graduate,Salaried,2014-08-14,9.81,Savings,Mass,849100.0,679772.97,573.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,17.0,105829.91,59327.01,5879.44,30.79,3,10,6,11,1,3,yes,9.0,1.0,7,0,0,0,0,yes
CUST0005751,41,Female,Tamil Nadu,Thanjavur,73742,Married,Graduate,Salaried,2011-09-25,12.69,Savings,Emerging Affluent,777800.0,982896.32,826.0,2,1,0,0,0,0,0.0,0.0,59159.04,14.88,16.0,76274.81,44302.67,4486.75,59.73,6,9,11,12,1,0,nan,9.0,5.0,8,1,0,0,0,nan
CUST0008153,35,Female,Karnataka,Purnia,429053,Single,Post-Graduate,Student,2011-01-08,13.41,Current,Affluent,140800.0,120817.85,569.0,1,0,1,0,0,0,307382.96,2675.57,0.0,0.0,17.0,47419.9,12813.83,2634.44,90.27,4,10,5,16,1,0,nan,8.0,2.0,22,13,0,0,0,nan
CUST0003087,41,Female,Rajasthan,Bihar Sharif,356588,Married,High School,Self-Employed,2013-09-21,10.7,Savings,UHNI,434800.0,929625.29,754.0,4,1,0,0,0,0,0.0,0.0,124766.0,25.04,25.0,163663.39,24910.0,6294.75,46.56,9,13,5,12,0,0,nan,8.0,5.0,35,2,0,0,0,nan
CUST0009352,48,Male,Maharashtra,Mau,372181,Single,Doctorate,Salaried,2010-10-27,13.61,Savings,Affluent,429200.0,43033.69,662.0,4,1,0,1,0,0,0.0,0.0,197089.83,7.24,17.0,10702.55,27033.04,594.59,81.03,3,5,3,16,1,1,yes,6.0,5.0,17,0,0,0,0,yes
CUST0006883,32,Female,Karnataka,Siwan,823062,Widowed,Post-Graduate,Self-Employed,2019-10-28,4.6,NRI,Mass,467300.0,95076.57,681.0,1,0,1,0,0,1,249118.42,7251.13,0.0,0.0,15.0,20094.72,32970.66,1255.92,81.06,5,13,6,14,3,3,yes,9.0,4.0,26,12,0,0,0,yes
CUST0009381,41,Female,Telangana,Jehanabad,902297,Married,Graduate,Business Owner,2017-07-18,6.88,Savings,HNI,1137300.0,8079255.699999999,805.0,3,0,1,0,1,1,98734.7,1923.47,0.0,0.0,15.0,306085.33,87197.98,19130.33,84.6,6,16,3,16,2,1,yes,9.0,2.0,30,1,0,0,0,yes
CUST0007674,38,Male,UP,Anantapur,59614,Married,Graduate,Freelancer,2014-06-29,9.93,Salary,HNI,508800.0,304250.98,592.0,3,1,1,0,0,0,71144.79,3384.62,76626.57,31.76,23.0,27535.06,32881.2,1147.29,87.37,2,8,5,19,3,0,nan,4.0,4.0,1,25,0,0,0,nan
CUST0003346,63,Other,Gujarat,Siliguri,802261,Married,High School,Salaried,2022-12-07,1.48,Savings,Affluent,465900.0,798741.56,614.0,4,0,0,1,0,0,0.0,0.0,0.0,0.0,24.0,30995.79,30478.04,1239.83,63.24,5,19,2,12,0,0,nan,9.0,4.0,8,4,0,0,0,nan
CUST0008173,45,Male,Rajasthan,Madhyamgram,971501,Married,Post-Graduate,Business Owner,2012-12-16,11.47,Salary,Mass,525600.0,555712.22,637.0,2,1,0,0,1,0,0.0,0.0,10000.0,53.4,18.0,219184.77,50521.21,11536.04,83.69,3,16,5,15,0,0,nan,10.0,5.0,50,5,0,0,0,nan
CUST0009498,51,Female,Delhi,Fatehpur,554534,Divorced,Doctorate,Student,2016-10-31,7.59,Savings,Affluent,133300.0,322054.01,683.0,2,1,1,0,1,1,104724.16,1230.01,198971.86,21.34,17.0,115803.31,6609.41,6433.52,83.54,5,14,5,17,2,3,yes,10.0,5.0,2,3,0,0,0,yes
CUST0005871,33,Male,Delhi,South Dumdum,27322,Single,High School,Self-Employed,2014-10-02,9.67,Savings,Affluent,1141600.0,787415.03,636.0,4,1,0,1,0,0,0.0,0.0,172610.45,49.84,20.0,171604.26,93464.02,8171.63,60.05,5,11,2,13,1,0,nan,7.0,4.0,2,0,0,0,0,nan
CUST0006507,58,Male,Karnataka,Davanagere,423742,Married,Post-Graduate,Salaried,2011-07-25,12.86,Fixed Deposit,Mass,312200.0,406035.41,857.0,1,0,1,1,0,0,106471.29,1407.26,0.0,0.0,17.0,42079.48,22311.15,2337.75,40.77,3,16,5,11,1,3,yes,9.0,3.0,20,2,0,0,0,yes
CUST0002798,18,Female,Telangana,Gangtok,748111,Married,Post-Graduate,Salaried,2013-04-10,11.15,Current,Mass,305500.0,643121.03,741.0,5,1,1,0,1,0,196235.32,1689.46,10000.0,39.93,19.0,105574.3,19766.64,5278.72,55.06999999999999,3,13,5,15,1,1,yes,2.0,5.0,41,5,0,0,0,yes
CUST0000919,36,Female,Delhi,Gandhidham,391256,Married,High School,Salaried,2021-01-11,3.39,Savings,Affluent,1452800.0,134960.89,681.0,2,1,1,0,1,0,39160.68,413.44,197225.32,13.18,12.0,33227.47,141961.53,2555.96,62.06,3,16,7,18,2,0,nan,9.0,1.0,6,0,0,0,0,nan
CUST0001647,39,Female,Tamil Nadu,Secunderabad,325245,Married,High School,Salaried,2014-01-21,10.37,NRI,Mass,1081200.0,2694105.14,731.0,2,0,1,1,0,0,624469.22,6317.35,0.0,0.0,12.0,734899.93,54524.85,56530.76,78.61,4,16,7,10,1,0,nan,8.0,5.0,4,1,0,0,0,nan
