order_id,order_date,delivery_date,supplier_name,product_category,region,warehouse_code,quantity_ordered,unit_price_inr,total_amount_inr,lead_time_days,quality_score,on_time_delivery,discount_pct,shipment_mode,payment_terms,delivery_days
ORD-00476,11-07-2023,10-08-2023 00:00,Mahindra Logistics,food & beverage,Air,Wh-pun-06,37,4097.32,151600.84,9,4.076041642630855,No,0.11,Air,Net 60,30
ORD-00477,22-12-2023,16-01-2024 00:00,Infosys BPM,raw materials,Air,Wh-blr-04,280,3999.09,1119745.2,41,6.696156976105907,No,0.23,Air,Net 60,25
ORD-00478,06-11-2022,03-12-2022 00:00,Asian Paints Ltd,electronics,Air,Wh-che-03,349,3476.54,1213312.46,1,1.6212658679906466,No,0.17,Air,Net 60,27
ORD-00479,19-09-2023,02-10-2023 00:00,Asian Paints Ltd,raw materials,Road,Wh-mum-01,497,1368,679896,2,1.0509923307661055,No,0.08,Road,Net 30,13
ORD-00480,06-04-2024,15-04-2024 00:00,Asian Paints Ltd,machinery,Air,Wh-blr-04,302,2955.25,892485.5,48,9.433819256129151,No,0.21,Air,Net 30,9
ORD-00481,01-11-2023,05-11-2023 00:00,RELIANCE INDUSTRIES,electronics,Road,Wh-pun-06,181,1811.26,327838.06,29,8.397339723459368,Yes,0.17,Road,Cod,4
ORD-00482,26-06-2023,20-07-2023 00:00,  mahindra logistics  ,electronics,Air,Wh-del-02,607,466.99,283462.93,33,8.28264854,No,0.24,Air,Net 30,24
ORD-00483,09-01-2022,16-01-2022 00:00,RELIANCE INDUSTRIES,packaging,Road,Wh-hyd-05,99,4587.39,454151.61,10,8.959818479517793,Yes,0.22,Road,Net 60,7
ORD-00484,15-11-2023,19-12-2023 00:00,Unknown,Unknown,Road,Wh-blr-04,700,692.72,484904,50,5.659903020392016,Yes,0.18,Road,Net 30,34
ORD-00485,16-04-2024,05-05-2024 00:00,Tata Steel Ltd,chemicals,Express Air,Wh-blr-04,993,4751.68,4718418.24,58,1.9396371677327329,Yes,0.15,Express Air,Net 30,19
ORD-00486,22-07-2023,02-08-2023 00:00,Godrej Industries,packaging,Air,Wh-mum-01,116,2235.57,259326.12,40,11.615006943610435,No,0.04,Air,Cod,11
ORD-00487,03-11-2022,06-12-2022 00:00,BlueDart Express,packaging,Road,Wh-mum-01,191,933.81,169129.67,21,7.508345378181666,No,0.08,Road,Advance,33
ORD-00488,11-11-2023,09-12-2023 00:00,BlueDart Express,packaging,Air,Wh-mum-01,253,2714.09,686664.77,28,3.523010147123688,No,0.13,Air,Net 60,28
ORD-00489,17-04-2022,02-05-2022 00:00,BlueDart Express,packaging,Road,Wh-pun-06,981,4366,4283046,11,7.186657277226138,No,0.18,Road,Net 30,15
ORD-00490,18-06-2024,11-07-2024 00:00,Asian Paints Ltd,food & beverage,Road,Wh-mum-01,928,3663.8,3400006.4,55,1.220486034408871,Yes,0.15,Road,Net 60,23
ORD-00491,18-05-2022,14-06-2022 00:00,Unknown,Unknown,Road,Wh-mum-01,983,2296.920253164557,924913.841,34,5.659903020392016,No,0.09,Road,Advance,27
ORD-00492,28-09-2022,19-09-2022 00:00,DHL Supply Chain,raw materials,Express Air,Wh-mum-01,161,3297.33,530870.13,8,5.9421730264945545,No,0,Express Air,Net 30,-9
ORD-00493,29-04-2022,24-05-2022 00:00,Infosys BPM,electronics,Rail,Wh-del-02,256,3464.46,886901.76,59,6.688808466,No,0.15,Rail,Net 60,25
ORD-00494,30-06-2024,24-07-2024 00:00,Tata Steel Ltd,electronics,Rail,Wh-mum-01,323,4247.49,1371939.27,22,6.193365980157197,Yes,0.09,Rail,Net 90,24
ORD-00495,20-04-2022,11-05-2022 00:00,Tata Steel Ltd,packaging,Road,Wh-mum-01,128,1255.84,160747.52,8,7.279806484660865,Yes,0.22,Road,Net 60,21
ORD-00496,31-01-2024,13-03-2024 00:00,RELIANCE INDUSTRIES,food & beverage,Air,Wh-hyd-05,18,2452.23,44140.14,49,1.0547987341585516,No,0.01,Air,Net 30,42
ORD-00497,21-07-2023,31-07-2023 00:00,mahindra logistics,textiles,Road,Wh-hyd-05,793,1113.84,883275.12,15,1.9084707997976933,No,0.18,Road,Net 90,10
ORD-00498,09-06-2022,28-06-2022 00:00,Mahindra Logistics,textiles,Air,Wh-pun-06,735,4938.46,3629768.1,17,8.820498270512307,Yes,0.28,Air,Net 30,19
ORD-00499,06-10-2022,06-11-2022 00:00,Wipro Logistics,electronics,Air,Wh-pun-06,566,4720.86,4466098.95,23,7.135737796811451,No,0.05,Air,Net 60,31
ORD-00500,16-10-2022,25-10-2022 00:00,asian paints ltd,machinery,Road,Wh-del-02,570,206.74,117841.8,24,2.0163847841741016,No,0.14,Road,Advance,9
ORD-00501,12-09-2023,13-10-2023 00:00,Asian Paints Ltd,packaging,Express Air,Wh-hyd-05,323,3530.82,1140454.86,45,8.578669936587213,No,0.03,Express Air,Net 30,31
ORD-00502,04-08-2022,05-08-2022 00:00,asian paints ltd,raw materials,Express Air,Wh-pun-06,872,4626.99,4034735.28,19,3.180080960421102,No,0.19,Express Air,Net 90,1
ORD-00503,05-01-2024,07-01-2024 00:00,asian paints ltd,textiles,Air,Wh-pun-06,686,911.07,624994.02,5,5.304338957757011,No,0.17,Air,Cod,2
ORD-00504,18-12-2022,28-12-2022 00:00,Blue Dart Express,packaging,Road,Wh-mum-01,792,2844.05,2252487.6,32,2.3067686159619427,No,0.12,Road,Net 60,10
ORD-00506,05-12-2023,13-12-2023 00:00,Mahindra Logistics,packaging,Sea,Wh-mum-01,288,179.39,51664.32,1,7.001689789,No,0.27,Sea,Net 30,8
ORD-00507,12-10-2023,28-10-2023 00:00,  Godrej Industries  ,packaging,Rail,Wh-del-02,943,3490.13,3291192.59,23,2.9000122404952258,No,0.06,Rail,Cod,16
ORD-00508,23-05-2024,27-05-2024 00:00,Unknown,Unknown,Road,Wh-blr-04,854,1493.77,1275679.58,37,5.659903020392016,Yes,0.01,Road,Cod,4
ORD-00509,28-09-2022,08-11-2022 00:00,RELIANCE INDUSTRIES,machinery,Air,Wh-hyd-05,663,4622.74,3064876.62,8,4.611754218,Yes,0.26,Air,Net 30,41
ORD-00510,02-06-2023,02-07-2023 00:00,RELIANCE INDUSTRIES,packaging,Road,Wh-del-02,962,4855.58,4671067.96,13,3.632635819636677,No,0.17,Road,Net 30,30
ORD-00511,16-05-2023,08-05-2023 00:00,Unknown,Unknown,Air,Wh-del-02,639,4721.89,3017287.71,8,5.659903020392016,No,0.27,Air,Net 60,-8
ORD-00512,15-09-2022,17-09-2022 00:00,DHL Supply Chain,packaging,Road,Wh-mum-01,47,2376.33,1298412.9387958115,57,3.395512112639837,No,0.18,Road,Advance,2
ORD-00513,16-05-2024,22-06-2024 00:00,Asian Paints Ltd,machinery,Air,Wh-che-03,490,4311.59,2112679.1,23,1.198242291014353,Yes,0.24,Air,Net 30,37
ORD-00514,22-02-2022,04-03-2022 00:00,Wipro Logistics,electronics,Road,Wh-mum-01,386,4224.3,1630579.8,43,6.249317432,Yes,0.13,Road,Net 30,10
ORD-00515,05-04-2022,06-04-2022 00:00,Infosys BPM,electronics,Road,Wh-del-02,986,1602.31,1579877.66,1,8.580076717095531,Yes,0.22,Road,Net 30,1
ORD-00516,12-10-2023,28-10-2023 00:00,RELIANCE INDUSTRIES,packaging,Air,Wh-del-02,785,4146.29,3254837.65,25,5.940824044974776,Yes,0.27,Air,Net 30,16
ORD-00517,10-03-2023,22-03-2023 00:00,  Wipro Logistics  ,electronics,Rail,Wh-che-03,104,194.67,20245.68,51,6.915072442234757,Yes,0.17,Rail,Net 90,12
ORD-00518,29-04-2024,05-05-2024 00:00,Mahindra Logistics,chemicals,Express Air,Wh-mum-01,929,2985.39,2773427.31,24,1.3030226039248545,Yes,0.05,Express Air,Net 30,6
ORD-00519,11-10-2022,04-11-2022 00:00,Asian Paints Ltd,electronics,Express Air,Wh-del-02,393,2546.978870967742,1249835.930934066,35,2.9316526593292256,Yes,0.08,Express Air,Net 30,24
ORD-00520,15-02-2022,06-02-2022 00:00,RELIANCE INDUSTRIES,electronics,Air,Wh-che-03,811,611.63,935614.23,24,4.745092853,Yes,0.06,Air,Net 30,-9
ORD-00521,04-01-2022,06-02-2022 00:00,Mahindra Logistics,packaging,Express Air,Wh-hyd-05,246,394,96924,17,7.836502858298168,No,0.07,Express Air,Net 90,33
ORD-00522,08-12-2022,02-01-2023 00:00,mahindra logistics,raw materials,Air,Wh-che-03,176,3484.48,613268.48,5,2.690585672839967,No,0.09,Air,Net 60,25
ORD-00523,29-02-2024,03-03-2024 00:00,  Blue Dart Express  ,raw materials,Road,Wh-blr-04,39,1705.98,66533.22,20,7.478123080192175,Yes,0.17,Road,Net 90,3
ORD-00524,14-05-2022,07-06-2022 00:00,TATA STEEL LTD,raw materials,Air,Wh-pun-06,477,3626.59,1729883.43,21,8.802401215166952,No,1.57,Air,Net 30,24
ORD-00525,15-10-2023,17-10-2023 00:00,Unknown,Unknown,Air,Wh-mum-01,682,336.13,229240.66,40,5.659903020392016,No,0.13,Air,Net 30,2
ORD-00526,26-09-2022,01-10-2022 00:00,Reliance Industries,machinery,Road,Wh-mum-01,759,1583.3,1201724.7,58,8.392887925,No,0.18,Road,Advance,5
ORD-00527,15-06-2022,28-07-2022 00:00,TATA STEEL LTD,raw materials,Road,Wh-mum-01,538,2702.06,1453708.28,31,5.991916132,Yes,0.02,Road,Net 60,43
ORD-00528,30-01-2024,08-03-2024 00:00,TATA STEEL LTD,textiles,Rail,Wh-pun-06,867,3955.71,3429600.57,46,6.7338175337281445,No,0.03,Rail,Net 30,38
ORD-00529,29-03-2023,20-04-2023 00:00,RELIANCE INDUSTRIES,electronics,Air,Wh-che-03,818,1600.57,1309266.26,36,5.736506143043824,Yes,0.05,Air,Cod,22
ORD-00530,19-07-2023,11-08-2023 00:00,Infosys BPM,electronics,Sea,Wh-hyd-05,921,3133.2,2885677.2,11,5.168554450762076,Yes,0.16,Sea,Net 90,23
ORD-00531,24-12-2023,04-02-2024 00:00,Reliance Industries,food & beverage,Road,Wh-mum-01,408,4431.03,1807860.24,52,3.111880975982644,Yes,0.06,Road,Cod,42
ORD-00532,14-03-2023,27-04-2023 00:00,BlueDart Express,textiles,Road,Wh-mum-01,525,3083.16,1618659,15,3.728746535149415,Yes,0.08,Road,Net 30,44
ORD-00533,29-07-2023,12-09-2023 00:00,Tata Steel Ltd,machinery,Sea,Wh-hyd-05,828,1172.47,970805.16,25,3.609731070492481,No,1.29,Sea,Net 30,45
ORD-00535,25-04-2022,30-04-2022 00:00,mahindra logistics,packaging,Sea,Wh-mum-01,903,4351.79,3929666.37,51,2.0795832372150094,No,0,Sea,Net 90,5
ORD-00536,19-03-2022,18-04-2022 00:00,Infosys BPM,raw materials,Express Air,Wh-blr-04,825,116.13,95807.25,28,9.251125216321016,Yes,0.19,Express Air,Net 60,30
ORD-00537,23-06-2024,unknown,mahindra logistics,packaging,Rail,Wh-del-02,36,4374.76,157491.36,32,7.485896307548019,No,0.2,Rail,Net 60,0
ORD-00538,09-12-2023,22-12-2023 00:00,TATA STEEL LTD,chemicals,Sea,Wh-mum-01,685,2649.4,1814839,43,4.613010678218743,No,0.24,Sea,Net 30,13
ORD-00539,02-06-2022,23-06-2022 00:00,TATA STEEL LTD,packaging,Road,Wh-blr-04,20,4695.95,93919,58,2.427617300737402,No,0.28,Road,Net 60,21
ORD-00540,13-07-2023,15-08-2023 00:00,Wipro Logistics,raw materials,Sea,Wh-pun-06,321,3995.93,1282693.53,5,8.937929527494724,Yes,0.01,Sea,Cod,33
ORD-00541,06-02-2022,13-03-2022 00:00,asian paints ltd,electronics,Road,Wh-mum-01,776,4989.69,3871999.44,5,8.414002810910487,Yes,0.05,Road,Net 30,35
ORD-00542,04-05-2024,07-05-2024 00:00,mahindra logistics,chemicals,Road,Wh-mum-01,512,1760.05,901145.6,30,7.495493974454614,Yes,0.27,Road,Advance,3
ORD-00543,14-01-2023,27-01-2023 00:00,Tata Steel Ltd,packaging,Express Air,Wh-mum-01,400,3838.27,1535308,54,3.4439234267011813,Yes,0.14,Express Air,Net 30,13
ORD-00544,20-08-2023,24-08-2023 00:00,DHL Supply Chain,machinery,Rail,Wh-mum-01,654,2015.64,1318228.56,32,4.622019737,No,0.17,Rail,Cod,4
ORD-00545,20-07-2023,11-08-2023 00:00,Blue Dart Express,electronics,Express Air,Wh-hyd-05,972,2404.58,2509617.36,8,1.9247342720718104,Yes,0.2,Express Air,Net 30,22
ORD-00546,01-06-2022,25-06-2022 00:00,RELIANCE INDUSTRIES,electronics,Air,Wh-pun-06,883,3141.25,2773723.75,10,2.7013557225477856,Yes,0.2,Air,Net 90,24
ORD-00547,17-03-2023,12-04-2023 00:00,  Godrej Industries  ,electronics,Air,Wh-pun-06,471,4369.65,2058105.15,38,8.047149735850596,No,0.28,Air,Advance,26
ORD-00548,11-05-2022,05-06-2022 00:00,TATA STEEL LTD,textiles,Road,Wh-hyd-05,143,2368.511646,1167918.4155128205,47,4.97906802,Yes,0.3,Road,Net 60,25
ORD-00549,12-02-2022,24-02-2022 00:00,Tata Steel Ltd,food & beverage,Rail,Wh-hyd-05,92,3843.68,353618.56,32,6.341371866783412,No,0.22,Rail,Net 30,12
ORD-00550,12-11-2022,14-12-2022 00:00,TATA STEEL LTD,raw materials,Rail,Wh-mum-01,354,2094.66,741509.64,48,9.061540533335556,Yes,0.09,Rail,Net 60,32
ORD-00551,09-01-2023,12-02-2023 00:00,Godrej Industries,raw materials,Express Air,Wh-che-03,834,2112.57,1761883.38,28,6.249398660317409,Yes,0.26,Express Air,Cod,34
ORD-00552,26-03-2024,01-04-2024 00:00,DHL Supply Chain,machinery,Express Air,Wh-mum-01,800,3690.54,2952432,17,5.202711999672497,Yes,0.01,Express Air,Net 30,6
ORD-00553,31-05-2024,06-06-2024 00:00,Wipro Logistics,food & beverage,Express Air,Wh-che-03,727,1201.5,873490.5,31,4.063336716751865,No,0.07,Express Air,Net 30,6
ORD-00554,10-02-2022,22-02-2022 00:00,Tata Steel Ltd,electronics,Air,Wh-mum-01,959,561.27,751232.88,8,9.464036551625552,Yes,0.27,Air,Net 60,12
ORD-00555,02-01-2023,23-01-2023 00:00,Asian Paints Ltd,electronics,Express Air,Wh-blr-04,854,1779.56,2607932.86,40,1.7444391537191817,Yes,0.08,Express Air,Advance,21
ORD-00556,04-08-2022,25-08-2022 00:00,Godrej Industries,raw materials,Sea,Wh-hyd-05,51,1443.32,73609.32,25,9.377986348547276,No,0.07,Sea,Advance,21
ORD-00557,30-11-2023,20-12-2023 00:00,Unknown,Unknown,Sea,Wh-mum-01,665,2296.920253164557,924913.841,9,5.659903020392016,No,0.04,Sea,Advance,20
ORD-00558,13-09-2022,11-10-2022 00:00,Wipro Logistics,packaging,Air,Wh-mum-01,698,1175.7,820638.6,2,2.1693693208213114,Yes,0.26,Air,Net 60,28
ORD-00559,14-11-2023,13-12-2023 00:00,asian paints ltd,electronics,Road,Wh-mum-01,-503,220.05,-110685.15,15,6.084859219077282,No,0.15,Road,Net 30,29
ORD-00560,16-04-2022,19-04-2022 00:00,Unknown,Unknown,Air,Wh-che-03,190,99.19,18846.1,50,5.659903020392016,No,0.2,Air,Net 60,3
ORD-00561,29-12-2022,21-01-2023 00:00,mahindra logistics,machinery,Road,Wh-mum-01,125,4938.73,617341.25,3,5.5260982003221475,No,0.07,Road,Net 30,23
ORD-00562,09-03-2024,06-04-2024 00:00,Blue Dart Express,raw materials,Air,Wh-mum-01,150,2144.59,321688.5,49,9.164798394,No,0.23,Air,Advance,28
ORD-00563,28-07-2023,01-08-2023 00:00,Asian Paints Ltd,chemicals,Road,Wh-hyd-05,314,1927.79,605326.06,36,9.486854351344382,No,0.23,Road,Net 30,4
ORD-00564,24-06-2024,17-06-2024 00:00,Wipro Logistics,chemicals,Air,Wh-che-03,-464,3401.44,-1578268.16,4,4.801460699658753,Yes,0.09,Air,Net 30,-7
ORD-00565,14-06-2024,28-07-2024 00:00,Infosys BPM,raw materials,Air,Wh-che-03,342,1099.09,375888.78,14,4.395822952656912,Yes,0.12,Air,Net 30,44
ORD-00566,21-02-2023,23-02-2023 00:00,DHL Supply Chain,textiles,Express Air,Wh-pun-06,305,4750.31,1448844.55,41,9.426890386,Yes,0.06,Express Air,Net 60,2
ORD-00567,28-09-2023,06-11-2023 00:00,Reliance Industries,packaging,Air,Wh-mum-01,692,3933.86,2722231.12,41,7.076260550347013,No,0.29,Air,Net 90,39
ORD-00568,07-02-2024,07-03-2024 00:00,Asian Paints Ltd,packaging,Air,Wh-che-03,682,456.16,311101.12,25,2.044204132133524,No,0.19,Air,Net 30,29
ORD-00569,08-06-2022,unknown,RELIANCE INDUSTRIES,packaging,Express Air,Wh-che-03,838,2093.73,1754545.74,58,1.3806257430041309,No,0.28,Express Air,Cod,0
ORD-00570,31-08-2022,25-08-2022 00:00,DHL Supply Chain,food & beverage,Air,Wh-che-03,783,4396.8,3442694.4,55,6.081661458975368,No,0.09,Air,Net 90,-6
ORD-00571,04-06-2024,11-07-2024 00:00,  Infosys BPM  ,packaging,Express Air,Wh-che-03,54,4724.21,255107.34,50,9.371538689,No,0.23,Express Air,Net 60,37
ORD-00572,16-06-2022,unknown,Mahindra Logistics,raw materials,Express Air,Wh-blr-04,444,2342.33,1039994.52,10,8.598238321652365,Yes,0.23,Express Air,Net 30,0
ORD-00574,10-04-2024,04-05-2024 00:00,Infosys BPM,packaging,Air,Wh-mum-01,993,843.5,837595.5,36,2.252042640019788,No,0.29,Air,Net 30,24
ORD-00575,01-07-2022,06-07-2022 00:00,Reliance Industries,electronics,Air,Wh-mum-01,264,4955.93,1308365.52,12,3.2880824537382605,No,0.12,Air,Net 90,5
ORD-00576,21-06-2024,25-07-2024 00:00,Asian Paints Ltd,electronics,Air,Wh-che-03,53,1166.04,61800.12,27,8.879601038973545,Yes,0.04,Air,Net 60,34
ORD-00577,27-02-2023,20-03-2023 00:00,Infosys BPM,textiles,Road,Wh-hyd-05,572,4714.23,2696539.56,40,2.6452651299121044,Yes,0.2,Road,Net 60,21
ORD-00578,26-01-2022,11-02-2022 00:00,TATA STEEL LTD,textiles,Road,Wh-mum-01,-749,3251.74,-2435553.26,2,3.505954674253911,Yes,0.22,Road,Net 30,16
ORD-00579,03-07-2022,05-07-2022 00:00,BlueDart Express,food & beverage,Air,Wh-mum-01,5,3042.61,15213.05,54,2.1664058607589776,Yes,0.17,Air,Net 30,2
ORD-00580,25-01-2024,26-02-2024 00:00,Infosys BPM,raw materials,Air,Wh-che-03,103,2568.32,264536.96,13,7.084974083,No,0.06,Air,Cod,32
ORD-00581,07-12-2022,12-01-2023 00:00,Infosys BPM,food & beverage,Express Air,Wh-blr-04,196,1161.04,227563.84,53,9.495840748268886,Yes,0.15,Express Air,Net 90,36
ORD-00582,12-03-2024,29-03-2024 00:00,BlueDart Express,textiles,Road,Wh-pun-06,774,890.87,689533.38,32,3.4207122843584736,Yes,0.09,Road,Net 30,17
ORD-00583,26-02-2023,12-03-2023 00:00,Reliance Industries,packaging,Express Air,Wh-mum-01,877,1110.23,973671.71,31,5.278659470650664,Yes,0.13,Express Air,Net 30,14
ORD-00584,01-04-2024,20-04-2024 00:00,DHL Supply Chain,food & beverage,Road,Wh-mum-01,992,940.33,932807.36,16,6.709057657400838,No,0.19,Road,Net 30,19
ORD-00585,17-11-2023,19-12-2023 00:00,Mahindra Logistics,packaging,Express Air,Wh-mum-01,884,3900.13,3447714.92,32,9.995196233940677,Yes,0.22,Express Air,Net 60,32
ORD-00587,23-01-2024,21-02-2024 00:00,Mahindra Logistics,chemicals,Air,Wh-mum-01,47,298.63,14035.61,34,5.487137195551382,No,0.12,Air,Advance,29
ORD-00588,10-04-2024,09-05-2024 00:00,Unknown,Unknown,Rail,Wh-hyd-05,867,4845.82,4201325.94,11,5.659903020392016,No,0.08,Rail,Net 30,29
ORD-00589,12-09-2022,26-10-2022 00:00,DHL Supply Chain,packaging,Air,Wh-pun-06,823,4420.09,3637734.07,10,8.792381487001197,Yes,0.06,Air,Net 30,44
ORD-00590,01-10-2022,22-10-2022 00:00,DHL Supply Chain,packaging,Sea,Wh-che-03,936,4639.48,4342553.28,15,5.283709579104903,No,0.24,Sea,Net 60,21
ORD-00591,13-06-2022,18-06-2022 00:00,DHL Supply Chain,packaging,Express Air,Wh-pun-06,820,4974.59,4079163.8,17,1.9987977212663328,No,0.27,Express Air,Net 30,5
ORD-00592,17-03-2024,05-04-2024 00:00,mahindra logistics,machinery,Road,Wh-mum-01,656,877.74,336410.79,40,6.709817307579253,Yes,0.11,Road,Net 60,19
ORD-00593,20-12-2023,31-12-2023 00:00,Mahindra Logistics,food & beverage,Express Air,Wh-del-02,269,1987.25,534570.25,18,7.937025564374918,No,0.23,Express Air,Net 60,11
ORD-00594,21-04-2022,05-06-2022 00:00,Asian Paints Ltd,packaging,Sea,Wh-mum-01,370,3793.61,1708201.46,55,1.0259312649905312,No,0.27,Sea,Net 30,45
ORD-00595,27-01-2023,20-02-2023 00:00,Wipro Logistics,packaging,Road,Wh-mum-01,636,3483.14,2215277.04,9,8.730610168785667,Yes,0.25,Road,Net 30,24
ORD-00596,12-06-2024,20-06-2024 00:00,Infosys BPM,food & beverage,Road,Wh-hyd-05,106,777.94,82461.64,25,2.6742070000509908,Yes,0.05,Road,Net 30,8
ORD-00597,09-02-2022,18-02-2022 00:00,Blue Dart Express,raw materials,Express Air,Wh-che-03,670,2499.6922435897436,1183130.236513158,40,5.968624281880401,Yes,0.29,Express Air,Advance,9
ORD-00598,29-05-2024,30-06-2024 00:00,Infosys BPM,electronics,Rail,Wh-hyd-05,659,1129.96,744643.64,59,4.742177506187051,No,0.11,Rail,Net 90,32
ORD-00599,27-04-2023,unknown,asian paints ltd,textiles,Air,Wh-mum-01,657,1126.85,740340.45,14,7.476884349494774,No,0.1,Air,Net 30,0
ORD-00600,16-08-2022,09-09-2022 00:00,Asian Paints Ltd,food & beverage,Air,Wh-che-03,120,2689.5,322740,58,4.340454533071677,No,0.02,Air,Cod,24
ORD-00601,24-07-2022,29-08-2022 00:00,Unknown,Unknown,Road,Wh-mum-01,831,2968.77,2467047.87,25,5.659903020392016,Yes,0.15,Road,Net 30,36
ORD-00602,16-04-2024,22-04-2024 00:00,Tata Steel Ltd,electronics,Road,Wh-pun-06,787,2904.63,2285943.81,50,7.574467248629112,No,0.03,Road,Net 30,6
ORD-00603,17-04-2023,10-04-2023 00:00,Reliance Industries,textiles,Express Air,Wh-pun-06,604,466.52,203322.05,29,6.829418539566293,No,0.07,Express Air,Advance,-7
ORD-00604,25-12-2022,25-01-2023 00:00,Unknown,Unknown,Rail,Wh-mum-01,58,4388.53,254534.74,52,5.659903020392016,Yes,0.1,Rail,Net 30,31
ORD-00605,09-11-2022,06-12-2022 00:00,DHL Supply Chain,electronics,Sea,Wh-mum-01,951,1335.34,1269908.34,30,7.786207314,Yes,0.24,Sea,Net 60,27
ORD-00606,20-04-2024,25-04-2024 00:00,Blue Dart Express,machinery,Air,Wh-hyd-05,346,656.28,227072.88,20,1.323448074,Yes,0.26,Air,Advance,5
ORD-00607,25-03-2024,15-04-2024 00:00,  Mahindra Logistics  ,raw materials,Road,Wh-mum-01,-609,4444.85,-2706913.65,21,4.552609184603453,Yes,0.09,Road,Net 30,21
ORD-00608,11-06-2024,10-07-2024 00:00,Godrej Industries,packaging,Express Air,Wh-che-03,474,4778.7,2265103.8,44,9.377265675848408,Yes,0.26,Express Air,Net 30,29
ORD-00609,22-08-2022,25-09-2022 00:00,Unknown,Unknown,Rail,Wh-hyd-05,117,4312.02,504506.34,32,5.659903020392016,No,0.26,Rail,Net 30,34
ORD-00610,17-08-2022,22-09-2022 00:00,Wipro Logistics,raw materials,Rail,Wh-mum-01,830,4049.49,3361076.7,51,7.633868953888461,No,0.23,Rail,Cod,36
ORD-00611,25-01-2022,06-02-2022 00:00,Godrej Industries,raw materials,Sea,Wh-del-02,791,3279.66,2594211.06,25,9.771326302017966,No,0.04,Sea,Net 30,12
ORD-00614,13-02-2023,19-03-2023 00:00,  Tata Steel Ltd  ,electronics,Road,Wh-che-03,908,2048.18,1859747.44,21,5.213387271709274,No,0.2,Road,Net 30,34
ORD-00615,03-12-2022,14-12-2022 00:00,Unknown,Unknown,Air,Wh-pun-06,641,1869.72,1198490.52,35,5.659903020392016,No,0.1,Air,Net 60,11
ORD-00616,13-10-2022,28-10-2022 00:00,Godrej Industries,textiles,Express Air,Wh-del-02,58,1306.17,75757.86,58,1.7680720283589235,Yes,0.15,Express Air,Net 90,15
ORD-00617,04-06-2024,08-07-2024 00:00,DHL Supply Chain,food & beverage,Air,Wh-mum-01,634,3619.87,2294997.58,32,1.3870625668024554,Yes,0.19,Air,Net 30,34
ORD-00618,13-03-2022,19-03-2022 00:00,BlueDart Express,raw materials,Sea,Wh-mum-01,513,2484.42,1274507.46,30,7.001799944958295,Yes,0.15,Sea,Advance,6
ORD-00619,02-03-2024,12-04-2024 00:00,Godrej Industries,textiles,Road,Wh-mum-01,751,414.42,311229.42,55,8.409784868,Yes,0.04,Road,Advance,41
ORD-00620,13-10-2022,31-10-2022 00:00,Asian Paints Ltd,textiles,Air,Wh-blr-04,802,1108.71,889185.42,39,8.038138014396704,No,0.09,Air,Advance,18
ORD-00621,26-12-2022,15-01-2023 00:00,Reliance Industries,raw materials,Air,Wh-hyd-05,96,3419.46,328268.16,49,5.894251550796136,Yes,1.6,Air,Net 60,20
ORD-00622,19-10-2023,25-10-2023 00:00,BlueDart Express,raw materials,Road,Wh-mum-01,638,389.89,248749.82,12,1.898801390225604,No,0.26,Road,Net 60,6
ORD-00623,06-06-2023,17-06-2023 00:00,mahindra logistics,machinery,Air,Wh-del-02,118,4257.52,502387.36,41,7.192399994524124,No,0.04,Air,Net 30,11
ORD-00624,14-02-2023,24-03-2023 00:00,Infosys BPM,raw materials,Road,Wh-mum-01,560,2480.78,1389236.8,47,3.1769999519873133,No,0.29,Road,Cod,38
ORD-00625,27-11-2023,09-01-2024 00:00,RELIANCE INDUSTRIES,electronics,Rail,Wh-mum-01,601,2408.13,1447286.13,18,9.199618324906451,Yes,0.1,Rail,Advance,43
ORD-00626,13-05-2024,21-06-2024 00:00,mahindra logistics,chemicals,Rail,Wh-blr-04,488,2966.11,1447461.68,21,8.544388235911345,Yes,0.2,Rail,Net 90,39
ORD-00627,04-07-2023,10-08-2023 00:00,Tata Steel Ltd,raw materials,Air,Wh-pun-06,237,4125.16,977662.92,13,7.3844467037865185,No,0.23,Air,Advance,37
ORD-00628,06-12-2022,unknown,Godrej Industries,food & beverage,Road,Wh-blr-04,885,1745.57,1544829.45,21,9.539613602480172,Yes,0.24,Road,Net 30,0
ORD-00629,29-01-2022,04-02-2022 00:00,Infosys BPM,electronics,Road,Wh-mum-01,897,3393.3,3043790.1,8,1.2827963936014564,Yes,0.28,Road,Net 90,6
ORD-00630,29-04-2022,unknown,  asian paints ltd  ,chemicals,Road,Wh-blr-04,272,2833,770576,46,7.625803825546858,No,0.09,Road,Net 90,0
ORD-00631,17-06-2024,24-07-2024 00:00,  Asian Paints Ltd  ,machinery,Road,Wh-mum-01,189,1342.47,253726.83,40,3.972185014027648,Yes,0.26,Road,Net 30,37
ORD-00632,25-09-2022,09-10-2022 00:00,  DHL Supply Chain  ,food & beverage,Sea,Wh-del-02,999,4394.36,4389965.64,46,9.154592971177289,No,0.04,Sea,Net 60,14
ORD-00633,02-07-2022,29-07-2022 00:00,Infosys BPM,machinery,Road,Wh-pun-06,704,3989.16,4361432.09,7,3.4000767699577983,Yes,1.15,Road,Net 60,27
