order_id,order_date,delivery_date,supplier_name,product_category,region,warehouse_code,quantity_ordered,unit_price_inr,total_amount_inr,lead_time_days,quality_score,on_time_delivery,discount_pct,shipment_mode,payment_terms
ORD-00470,08-09-2022,07-10-2022,asian paints ltd,Textiles,DELHI,WH-MUM-01,46,384.94,17707.24,42,9.914914295,Yes,0.1415219512555317,Express Air,NET 60
ORD-00471,14-01-2023,12-02-2023,Mahindra Logistics,ELECTRONICS,Kolkata,WH_MUM_01,373,3643.66,1359085.18,13,2.805859156633851,yes,0.16604153286295495,air,Net 30
ORD-00472,19-10-2022,04-11-2022,RELIANCE INDUSTRIES,raw materials,Pune,WH_MUM_01,518,2482.5,1285935,49,9.951837774039982,No,0.17108608161941713,Rail,Net 90
ORD-00473,11-06-2022,12-07-2022,,ELECTRONICS,Mumbai,WH-CHE-03,-686,3445.13,-2363359.18,41,1.808309388544966,No,0.063032158,Rail,Net 90
ORD-00474,25-03-2023,07-04-2023,Infosys BPM,ELECTRONICS,Delhi,WH-PUN-06,892,2179.79,1944372.68,17,1.0208579311433248,1,0.22268141767568603,air,NET30
ORD-00475,03-05-2024,09-06-2024,BlueDart Express,Food & Beverage,Hyderabad,WH-DEL-02,745,1239.55,923464.75,56,1.3974574256004813,No,0.007559728,Sea,NET 60
ORD-00476,11-07-2023,10-08-2023,Mahindra Logistics,Food & Beverage,Pune,WH-PUN-06,37,4097.32,151600.84,9,4.076041642630855,no,0.1064495566629488,,NET 60
ORD-00477,22-12-2023,16-01-2024,Infosys BPM,raw materials,Pune,WH-BLR-04,280,3999.09,1119745.2,41,6.696156976105907,No,0.23406379456069004,air,NET 60
ORD-00478,06-11-2022,03-12-2022,Asian Paints Ltd,ELECTRONICS,mumbai,WH-CHE-03,349,3476.54,1213312.46,1,1.6212658679906466,NO,0.1691678763166207,Air,NET 60
ORD-00479,19-09-2023,02-10-2023,Asian Paints Ltd,Raw Materials,Delhi,WH_MUM_01,497,1368,679896,2,1.0509923307661055,0,0.07834873,Road,Net-30
ORD-00480,06-04-2024,15-04-2024,Asian Paints Ltd,Machinery,mumbai,WH-BLR-04,302,2955.25,892485.5,48,9.433819256129153,no,0.2084859358029143,Air,Net-30
ORD-00481,01-11-2023,05-11-2023,RELIANCE INDUSTRIES,Electronics,,WH-PUN-06,181,1811.26,327838.06,29,8.397339723459368,YES,0.170217283,Road,COD
ORD-00482,26-06-2023,20-07-2023,  mahindra logistics  ,ELECTRONICS,Delhi,WH-DEL-02,607,466.99,283462.93,33,8.28264854,no,0.23887308283691613,,Net-30
ORD-00483,09-01-2022,16-01-2022,RELIANCE INDUSTRIES,packaging,Hyderabad,WH-HYD-05,99,4587.39,454151.61,10,8.959818479517793,yes,0.220507556,,Net 60
ORD-00484,15-11-2023,19-12-2023,,,DELHI,WH-BLR-04,700,692.72,484904,50,7.300308454948939,YES,0.18303237661087038,Road,
ORD-00485,16-04-2024,05-05-2024,Tata Steel Ltd,Chemicals,Chennai,WH-BLR-04,993,4751.68,4718418.24,58,1.9396371677327329,,0.1464533025932442,Express Air,Net-30
ORD-00486,22-07-2023,02-08-2023,Godrej Industries,,Delhi,WH_MUM_01,116,2235.57,259326.12,40,11.615006943610437,0,0.039954638,air,COD
ORD-00487,03-11-2022,06-12-2022,BlueDart Express,,Hyderabad,WH_MUM_01,191,933.81,169129.67,21,7.508345378181666,0,0.078399905,ROAD,Advance
ORD-00488,11-11-2023,09-12-2023,BlueDart Express,packaging,Pune,wh-mum-01,253,2714.09,686664.77,28,3.523010147123688,0,0.12572984187512556,air,Net 60
ORD-00489,17-04-2022,02-05-2022,BlueDart Express,packaging,,WH-PUN-06,981,4366,4283046,11,7.186657277226138,0,0.1797897861019166,Road,NET30
ORD-00490,18-06-2024,11-07-2024,Asian Paints Ltd,Food & Beverage,mumbai,,928,3663.8,3400006.4,55,1.220486034408871,1,0.15411235656459144,Air,NET 60
ORD-00491,18-05-2022,14-06-2022,,Packaging,,wh-mum-01,983,,,34,3.755236067916339,0,0.086455358,Road,Advance
ORD-00492,28-09-2022,19-09-2022,DHL Supply Chain,raw materials,Bangalore,WH-MUM-01,161,3297.33,530870.13,8,5.9421730264945545,0,0.001939307,Express Air,net 30
ORD-00493,29-04-2022,24-05-2022,Infosys BPM,ELECTRONICS,Bangalore,WH-DEL-02,256,3464.46,886901.76,59,6.688808466,0,0.14887176657024417,Rail,Net 60
ORD-00494,30-06-2024,24-07-2024,Tata Steel Ltd,ELECTRONICS,Kolkata,WH_MUM_01,323,4247.49,1371939.27,22,6.193365980157197,1,0.085687797,Rail,Net 90
ORD-00495,20-04-2022,11-05-2022,Tata Steel Ltd,packaging,Mumbai,WH_MUM_01,128,1255.84,160747.52,8,7.279806484660865,Yes,0.2203824902131605,,Net 60
ORD-00496,31-01-2024,13-03-2024,RELIANCE INDUSTRIES,Food & Beverage,Delhi,WH-HYD-05,18,2452.23,44140.14,49,1.0547987341585516,no,0.00718388,Air,
ORD-00497,21-07-2023,31-07-2023,mahindra logistics,Textiles,Kolkata,WH-HYD-05,793,1113.84,883275.12,15,1.9084707997976933,no,0.17544834339173726,Road,Net 90
ORD-00498,09-06-2022,28-06-2022,Mahindra Logistics,Textiles,Ahmedabad,WH-PUN-06,735,4938.46,3629768.1,17,8.820498270512307,YES,0.2824422712518196,,Net 30
ORD-00499,06-10-2022,06-11-2022,Wipro Logistics,Electronics,,WH-PUN-06,566,4720.86,4466098.95,23,7.135737796811451,NO,0.052322780133449855,air,NET 60
ORD-00500,16-10-2022,25-10-2022,asian paints ltd,Machinery,Delhi,WH-DEL-02,570,206.74,117841.8,24,2.0163847841741016,no,0.1414948472251786,ROAD,Advance
ORD-00501,12-09-2023,13-10-2023,Asian Paints Ltd,,DELHI,WH-HYD-05,323,3530.82,1140454.86,45,8.578669936587213,No,0.027426598,Express Air,Net 30
ORD-00502,04-08-2022,05-08-2022,asian paints ltd,raw materials,Kolkata,WH-PUN-06,872,4626.99,4034735.28,19,3.180080960421102,NO,0.1877045736784058,Express Air,Net 90
ORD-00503,05-01-2024,07-01-2024,asian paints ltd,Textiles,Hyderabad,WH-PUN-06,686,911.07,624994.02,5,5.304338957757011,0,0.16515950417886768,air,COD
ORD-00504,18-12-2022,28-12-2022,Blue Dart Express,packaging,mumbai,wh-mum-01,792,2844.05,2252487.6,32,2.3067686159619427,0,0.12220965726384969,ROAD,Net 60
ORD-00221,28-07-2022,05-09-2022,asian paints ltd,Packaging,Kolkata,WH-HYD-05,626,4578.29,2866009.54,44,7.390990508,1,0.15641310644212236,Rail,Net-30
ORD-00506,05-12-2023,13-12-2023,Mahindra Logistics,Packaging,Pune,WH_MUM_01,288,179.39,51664.32,1,7.0016897891284104,NO,0.26897239754070307,Sea,net 30
ORD-00507,12-10-2023,28-10-2023,  Godrej Industries  ,packaging,Hyderabad,WH-DEL-02,943,3490.13,3291192.59,23,2.9000122404952258,No,0.058888290693320106,Rail,COD
ORD-00508,23-05-2024,27-05-2024,,ELECTRONICS,,WH-BLR-04,854,1493.77,1275679.58,37,8.770606901713016,1,0.006769354,Road,COD
ORD-00509,28-09-2022,08-11-2022,RELIANCE INDUSTRIES,Machinery,Kolkata,WH-HYD-05,663,4622.74,3064876.62,8,4.611754218,YES,0.2584994654097303,air,net 30
ORD-00510,02-06-2023,02-07-2023,RELIANCE INDUSTRIES,packaging,Kolkata,WH-DEL-02,962,4855.58,4671067.96,13,3.6326358196366764,NO,0.17313512471637194,Road,
ORD-00511,16-05-2023,08-05-2023,,,Pune,WH-DEL-02,639,4721.89,3017287.71,8,2.370966305180819,0,0.2671975366385527,,Net 60
ORD-00512,15-09-2022,17-09-2022,DHL Supply Chain,,Chennai,,,2376.33,,57,3.395512112639837,0,0.17908356702395176,Air,Advance
ORD-00513,16-05-2024,22-06-2024,Asian Paints Ltd,Machinery,Kolkata,WH-CHE-03,490,4311.59,2112679.1,23,1.198242291014353,yes,0.24304832698791073,Air,Net 30
ORD-00514,22-02-2022,04-03-2022,Wipro Logistics,Electronics,Kolkata,wh-mum-01,386,4224.3,1630579.8,43,6.249317432,1,0.1289020090065444,,NET30
ORD-00515,05-04-2022,06-04-2022,Infosys BPM,Electronics,DELHI,WH-DEL-02,986,1602.31,1579877.66,1,8.580076717095531,Yes,0.22495797938648063,Road,
ORD-00516,12-10-2023,28-10-2023,RELIANCE INDUSTRIES,Packaging,,WH-DEL-02,785,4146.29,3254837.65,,5.940824044974776,Yes,0.2739124400669568,Air,Net 30
ORD-00517,10-03-2023,22-03-2023,  Wipro Logistics  ,ELECTRONICS,Ahmedabad,WH-CHE-03,104,194.67,20245.68,51,,1,0.1716368891166619,Rail,Net 90
ORD-00518,29-04-2024,05-05-2024,Mahindra Logistics,Chemicals,DELHI,wh-mum-01,929,2985.39,2773427.31,24,1.3030226039248545,,0.054235545,Express Air,NET30
ORD-00519,11-10-2022,04-11-2022,Asian Paints Ltd,ELECTRONICS,DELHI,WH-DEL-02,393,,,35,2.9316526593292256,1,0.080639285,Express Air,Net-30
ORD-00520,15-02-2022,06-02-2022,RELIANCE INDUSTRIES,ELECTRONICS,Chennai,WH-CHE-03,811,611.63,935614.23,24,4.745092853,YES,0.059593373,,Net-30
ORD-00521,04-01-2022,06-02-2022,Mahindra Logistics,packaging,Kolkata,WH-HYD-05,246,394,96924,17,7.836502858298168,0,0.074057108,Express Air,Net 90
ORD-00522,08-12-2022,02-01-2023,mahindra logistics,raw materials,Bangalore,WH-CHE-03,176,3484.48,613268.48,5,2.690585672839967,No,0.091924635,air,Net 60
ORD-00523,29-02-2024,03-03-2024,  Blue Dart Express  ,raw materials,Hyderabad,WH-BLR-04,39,1705.98,66533.22,20,7.478123080192175,,0.16654013602595655,ROAD,Net 90
ORD-00524,14-05-2022,07-06-2022,TATA STEEL LTD,,Bangalore,WH-PUN-06,477,3626.59,1729883.43,21,8.802401215166952,NO,1.574829175944949,,
ORD-00525,15-10-2023,17-10-2023,,packaging,Mumbai,WH-MUM-01,682,336.13,229240.66,40,5.0855216329752135,,0.12794992417255832,air,Net-30
ORD-00526,26-09-2022,01-10-2022,Reliance Industries,Machinery,Delhi,wh-mum-01,759,1583.3,1201724.7,58,8.392887925,No,0.18462623394625063,Road,Advance
ORD-00527,15-06-2022,28-07-2022,TATA STEEL LTD,raw materials,Mumbai,,538,2702.06,1453708.28,31,5.991916132,yes,0.024472477683409776,Rail,Net 60
ORD-00528,30-01-2024,08-03-2024,TATA STEEL LTD,Textiles,DELHI,WH-PUN-06,867,3955.71,3429600.57,46,6.7338175337281445,0,0.026336471,Rail,Net-30
ORD-00529,29-03-2023,20-04-2023,RELIANCE INDUSTRIES,ELECTRONICS,Ahmedabad,WH-CHE-03,818,1600.57,1309266.26,36,5.736506143043824,Yes,0.051548838,Air,COD
ORD-00530,19-07-2023,11-08-2023,Infosys BPM,,Delhi,WH-HYD-05,921,3133.2,2885677.2,11,5.168554450762076,1,0.15542324941210342,Sea,Net 90
ORD-00531,24-12-2023,04-02-2024,Reliance Industries,Food & Beverage,Bangalore,WH_MUM_01,408,4431.03,1807860.24,52,3.1118809759826442,1,0.064198404,Road,COD
ORD-00532,14-03-2023,27-04-2023,BlueDart Express,Textiles,Kolkata,,525,3083.16,1618659,15,3.7287465351494147,Yes,0.084985321,Air,net 30
ORD-00533,29-07-2023,12-09-2023,Tata Steel Ltd,Machinery,mumbai,WH-HYD-05,828,1172.47,970805.16,,3.609731070492481,,1.2905712758471777,Sea,Net-30
ORD-00312,10-01-2022,22-01-2022,BlueDart Express,Packaging,mumbai,WH-MUM-01,506,131.76,66670.56,7,6.069600378584332,0,0.24355983720311394,Air,Advance
ORD-00535,25-04-2022,30-04-2022,mahindra logistics,Packaging,Mumbai,wh-mum-01,903,4351.79,3929666.37,51,2.0795832372150094,no,0.004158641,Sea,Net 90
ORD-00536,19-03-2022,18-04-2022,Infosys BPM,Raw Materials,Pune,WH-BLR-04,825,116.13,95807.25,28,9.251125216321016,YES,0.19481364607098672,Express Air,NET 60
ORD-00537,23-06-2024,,mahindra logistics,Packaging,Pune,WH-DEL-02,36,4374.76,157491.36,,7.485896307548019,No,0.2006629593122056,Rail,NET 60
ORD-00538,09-12-2023,22-12-2023,TATA STEEL LTD,Chemicals,,WH-MUM-01,685,2649.4,1814839,43,4.6130106782187426,,0.23959673410699095,Sea,net 30
ORD-00539,02-06-2022,23-06-2022,TATA STEEL LTD,packaging,Ahmedabad,WH-BLR-04,20,4695.95,93919,58,2.427617300737402,NO,0.27982588171809397,,NET 60
ORD-00540,13-07-2023,15-08-2023,Wipro Logistics,raw materials,Bangalore,WH-PUN-06,321,3995.93,1282693.53,5,8.937929527494724,yes,0.006041355,Sea,COD
ORD-00541,06-02-2022,13-03-2022,asian paints ltd,Electronics,Mumbai,WH_MUM_01,776,4989.69,3871999.44,5,8.414002810910487,1,0.046135111653964854,Road,
ORD-00542,04-05-2024,07-05-2024,mahindra logistics,Chemicals,Ahmedabad,,512,1760.05,901145.6,30,7.495493974454614,,0.2658513882167979,air,Advance
ORD-00543,14-01-2023,27-01-2023,Tata Steel Ltd,Packaging,Bangalore,WH_MUM_01,400,3838.27,1535308,54,3.4439234267011813,yes,0.1375555686561046,Express Air,net 30
ORD-00544,20-08-2023,24-08-2023,DHL Supply Chain,Machinery,Hyderabad,WH_MUM_01,654,2015.64,1318228.56,32,4.622019737,No,0.16937719168003904,Rail,COD
ORD-00545,20-07-2023,11-08-2023,Blue Dart Express,Electronics,Hyderabad,WH-HYD-05,972,2404.58,2509617.36,8,1.9247342720718104,1,0.1989081611169442,Express Air,Net 30
ORD-00546,01-06-2022,25-06-2022,RELIANCE INDUSTRIES,Electronics,Delhi,WH-PUN-06,883,3141.25,2773723.75,10,2.7013557225477856,1,0.2037199813486912,,Net 90
ORD-00547,17-03-2023,12-04-2023,  Godrej Industries  ,Electronics,Hyderabad,WH-PUN-06,471,4369.65,2058105.15,38,8.047149735850596,no,0.27952212099495244,Air,Advance
ORD-00548,11-05-2022,05-06-2022,TATA STEEL LTD,Textiles,Hyderabad,WH-HYD-05,143,,,47,,,0.2990848252235009,Road,Net 60
ORD-00549,12-02-2022,24-02-2022,Tata Steel Ltd,Food & Beverage,,WH-HYD-05,92,3843.68,353618.56,32,6.341371866783412,0,0.21604723827928207,Rail,Net-30
ORD-00550,12-11-2022,14-12-2022,TATA STEEL LTD,Raw Materials,,wh-mum-01,354,2094.66,741509.64,48,9.061540533335556,Yes,0.086166363,Rail,NET 60
ORD-00551,09-01-2023,12-02-2023,Godrej Industries,Raw Materials,Pune,WH-CHE-03,834,2112.57,1761883.38,28,6.249398660317409,Yes,0.26392572068830306,Express Air,COD
ORD-00552,26-03-2024,01-04-2024,DHL Supply Chain,Machinery,Mumbai,wh-mum-01,800,3690.54,2952432,17,5.202711999672497,YES,0.014766274362228481,Express Air,
ORD-00553,31-05-2024,06-06-2024,Wipro Logistics,Food & Beverage,Delhi,WH-CHE-03,727,1201.5,873490.5,31,4.063336716751865,NO,0.069324256,Express Air,NET30
ORD-00554,10-02-2022,22-02-2022,Tata Steel Ltd,Electronics,Ahmedabad,wh-mum-01,959,561.27,751232.88,8,9.464036551625552,yes,0.2692157152391145,Air,NET 60
ORD-00555,02-01-2023,23-01-2023,Asian Paints Ltd,Electronics,Pune,WH-BLR-04,854,1779.56,2607932.86,40,1.7444391537191815,,0.076857454,Express Air,Advance
ORD-00556,04-08-2022,25-08-2022,Godrej Industries,raw materials,Pune,WH-HYD-05,51,1443.32,73609.32,25,9.377986348547276,NO,0.066195318,Sea,Advance
ORD-00557,30-11-2023,20-12-2023,,,mumbai,WH_MUM_01,665,,,9,8.440431939379165,no,0.041437587942074174,Sea,Advance
ORD-00558,13-09-2022,11-10-2022,Wipro Logistics,Packaging,Kolkata,wh-mum-01,698,1175.7,820638.6,2,2.1693693208213114,1,0.25773352729407495,air,NET 60
ORD-00559,14-11-2023,13-12-2023,asian paints ltd,Electronics,Kolkata,WH-MUM-01,-503,220.05,-110685.15,15,6.084859219077282,0,0.15001747775732602,,Net 30
ORD-00560,16-04-2022,19-04-2022,,packaging,Mumbai,WH-CHE-03,190,99.19,18846.1,50,8.798931835741783,,0.20246796091624644,Air,Net 60
ORD-00561,29-12-2022,21-01-2023,mahindra logistics,Machinery,Chennai,WH_MUM_01,125,4938.73,617341.25,3,,NO,0.071719915,ROAD,net 30
ORD-00562,09-03-2024,06-04-2024,Blue Dart Express,raw materials,Bangalore,wh-mum-01,150,2144.59,321688.5,49,9.164798394,NO,0.22741212630336494,Air,Advance
ORD-00563,28-07-2023,01-08-2023,Asian Paints Ltd,Chemicals,Pune,WH-HYD-05,314,1927.79,605326.06,36,9.486854351344382,0,0.22800166348862955,Road,NET30
ORD-00564,24-06-2024,17-06-2024,Wipro Logistics,Chemicals,Pune,WH-CHE-03,-464,3401.44,-1578268.16,4,4.801460699658753,YES,0.093779407,,net 30
ORD-00565,14-06-2024,28-07-2024,Infosys BPM,raw materials,Ahmedabad,WH-CHE-03,342,1099.09,375888.78,14,4.395822952656912,yes,0.12320478990308485,,Net-30
ORD-00566,21-02-2023,23-02-2023,DHL Supply Chain,Textiles,DELHI,WH-PUN-06,305,4750.31,1448844.55,41,9.426890386,yes,0.062907083,Express Air,NET 60
ORD-00567,28-09-2023,06-11-2023,Reliance Industries,packaging,DELHI,wh-mum-01,692,3933.86,2722231.12,41,7.076260550347013,NO,0.29296830699687126,air,Net 90
ORD-00568,07-02-2024,07-03-2024,Asian Paints Ltd,Packaging,Mumbai,WH-CHE-03,682,456.16,311101.12,25,2.0442041321335234,No,0.1936807731175235,Air,Net-30
ORD-00569,08-06-2022,,RELIANCE INDUSTRIES,Packaging,Ahmedabad,WH-CHE-03,838,2093.73,1754545.74,58,1.3806257430041309,NO,0.2803631642146546,Express Air,COD
ORD-00570,31-08-2022,25-08-2022,DHL Supply Chain,Food & Beverage,Chennai,WH-CHE-03,783,4396.8,3442694.4,55,6.081661458975368,NO,0.091015663,,Net 90
ORD-00571,04-06-2024,11-07-2024,  Infosys BPM  ,Packaging,DELHI,WH-CHE-03,54,4724.21,255107.34,50,9.371538689,0,0.2345672738990669,Express Air,NET 60
ORD-00572,16-06-2022,,Mahindra Logistics,Raw Materials,Chennai,WH-BLR-04,444,2342.33,1039994.52,10,8.598238321652365,1,0.2297575931654226,Express Air,Net-30
ORD-00201,30-03-2024,28-04-2024,TATA STEEL LTD,Raw Materials,Ahmedabad,WH-DEL-02,613,3070.92,1882473.96,21,7.082629718179028,0,0.20749669555996245,Sea,Advance
ORD-00574,10-04-2024,04-05-2024,Infosys BPM,packaging,DELHI,WH-MUM-01,993,843.5,837595.5,36,2.2520426400197877,,0.2896916925800401,Air,Net-30
ORD-00575,01-07-2022,06-07-2022,Reliance Industries,ELECTRONICS,,WH_MUM_01,264,4955.93,1308365.52,12,3.2880824537382605,NO,0.11806660083189466,Air,Net 90
ORD-00576,21-06-2024,25-07-2024,Asian Paints Ltd,ELECTRONICS,Pune,WH-CHE-03,53,1166.04,61800.12,27,8.879601038973545,yes,0.039215197,,NET 60
ORD-00577,27-02-2023,20-03-2023,Infosys BPM,Textiles,DELHI,WH-HYD-05,572,4714.23,2696539.56,40,2.6452651299121044,yes,0.20151265777321822,ROAD,Net 60
ORD-00578,26-01-2022,11-02-2022,TATA STEEL LTD,Textiles,mumbai,wh-mum-01,-749,3251.74,-2435553.26,2,3.505954674253911,Yes,0.21879294014316183,Road,Net-30
ORD-00579,03-07-2022,05-07-2022,BlueDart Express,Food & Beverage,Mumbai,WH_MUM_01,5,3042.61,15213.05,54,2.1664058607589776,YES,0.17251817203764439,air,Net 30
ORD-00580,25-01-2024,26-02-2024,Infosys BPM,raw materials,,WH-CHE-03,103,2568.32,264536.96,13,7.084974083,no,0.062045368,,COD
ORD-00581,07-12-2022,12-01-2023,Infosys BPM,Food & Beverage,Hyderabad,WH-BLR-04,196,1161.04,227563.84,53,9.495840748268886,,0.1513367825008066,Express Air,Net 90
ORD-00582,12-03-2024,29-03-2024,BlueDart Express,Textiles,Kolkata,WH-PUN-06,774,890.87,689533.38,32,3.4207122843584736,,0.093656921,Road,net 30
ORD-00583,26-02-2023,12-03-2023,Reliance Industries,Packaging,Ahmedabad,WH-MUM-01,877,1110.23,973671.71,31,5.2786594706506635,YES,0.1282399584500067,Express Air,
ORD-00584,01-04-2024,20-04-2024,DHL Supply Chain,Food & Beverage,Pune,WH_MUM_01,992,940.33,932807.36,16,6.709057657400838,no,0.19356557275339917,ROAD,net 30
ORD-00585,17-11-2023,19-12-2023,Mahindra Logistics,Packaging,,WH_MUM_01,884,3900.13,3447714.92,32,9.995196233940677,1,0.22356442280725036,Express Air,Net 60
ORD-00139,03-06-2024,12-06-2024,Godrej Industries,,,WH-CHE-03,350,1757.13,614995.5,32,1.943272584978149,NO,0.069667407,,COD
ORD-00587,23-01-2024,21-02-2024,Mahindra Logistics,,Mumbai,WH_MUM_01,47,298.63,14035.61,34,5.487137195551382,no,0.121597608,Air,Advance
ORD-00588,10-04-2024,09-05-2024,,Textiles,Bangalore,WH-HYD-05,867,4845.82,4201325.94,11,4.4660810791225005,No,0.080748471,Rail,Net-30
ORD-00589,12-09-2022,26-10-2022,DHL Supply Chain,packaging,Kolkata,WH-PUN-06,823,4420.09,3637734.07,10,8.792381487001197,Yes,0.059589484,air,
ORD-00590,01-10-2022,22-10-2022,DHL Supply Chain,packaging,Ahmedabad,WH-CHE-03,936,4639.48,4342553.28,15,5.283709579104903,no,0.2350161659987515,Sea,Net 60
ORD-00591,13-06-2022,18-06-2022,DHL Supply Chain,,Pune,WH-PUN-06,820,4974.59,4079163.8,17,1.9987977212663328,no,0.2727758083310977,Express Air,NET30
ORD-00592,17-03-2024,05-04-2024,mahindra logistics,Machinery,Pune,wh-mum-01,656,877.74,336410.79,40,6.709817307579253,Yes,0.11106965570537301,ROAD,Net 60
ORD-00593,20-12-2023,31-12-2023,Mahindra Logistics,Food & Beverage,Delhi,WH-DEL-02,269,1987.25,534570.25,18,7.937025564374918,NO,0.22538367731213005,Express Air,Net 60
ORD-00594,21-04-2022,05-06-2022,Asian Paints Ltd,packaging,Chennai,WH-MUM-01,370,3793.61,1708201.46,55,1.0259312649905312,no,0.2690985868093233,Sea,
ORD-00595,27-01-2023,20-02-2023,Wipro Logistics,packaging,Hyderabad,,636,3483.14,2215277.04,9,8.730610168785667,Yes,0.25383726315906946,Sea,NET30
ORD-00596,12-06-2024,20-06-2024,Infosys BPM,Food & Beverage,Mumbai,WH-HYD-05,106,777.94,82461.64,25,2.6742070000509908,Yes,0.054844016561767774,ROAD,Net-30
ORD-00597,09-02-2022,18-02-2022,Blue Dart Express,raw materials,Pune,WH-CHE-03,670,,,40,5.968624281880401,Yes,0.28688756445400837,Express Air,Advance
ORD-00598,29-05-2024,30-06-2024,Infosys BPM,ELECTRONICS,mumbai,WH-HYD-05,659,1129.96,744643.64,59,4.742177506187051,0,0.11300293212883873,Rail,Net 90
ORD-00599,27-04-2023,,asian paints ltd,Textiles,Ahmedabad,WH_MUM_01,657,1126.85,740340.45,14,7.476884349494774,0,0.1017721983521509,air,net 30
ORD-00600,16-08-2022,09-09-2022,Asian Paints Ltd,Food & Beverage,,WH-CHE-03,120,2689.5,322740,58,4.340454533071677,No,0.018729398,,COD
ORD-00601,24-07-2022,29-08-2022,,Chemicals,Chennai,WH-MUM-01,831,2968.77,2467047.87,25,8.827868590135397,1,0.1458520962314649,,
ORD-00602,16-04-2024,22-04-2024,Tata Steel Ltd,Electronics,Kolkata,WH-PUN-06,787,2904.63,2285943.81,50,7.574467248629112,0,0.032704085,ROAD,Net 30
ORD-00603,17-04-2023,10-04-2023,Reliance Industries,Textiles,Kolkata,WH-PUN-06,604,466.52,203322.05,,6.829418539566293,0,0.074561946,Express Air,Advance
ORD-00604,25-12-2022,25-01-2023,,raw materials,mumbai,WH_MUM_01,58,4388.53,254534.74,52,,1,0.095082787,Rail,Net 30
ORD-00605,09-11-2022,06-12-2022,DHL Supply Chain,ELECTRONICS,Chennai,wh-mum-01,951,1335.34,1269908.34,30,7.7862073143554404,YES,0.2426478970475052,Sea,Net 60
ORD-00606,20-04-2024,25-04-2024,Blue Dart Express,Machinery,Kolkata,WH-HYD-05,346,656.28,227072.88,20,1.323448074,Yes,0.2626465951187689,air,Advance
ORD-00607,25-03-2024,15-04-2024,  Mahindra Logistics  ,raw materials,Delhi,wh-mum-01,-609,4444.85,-2706913.65,21,4.552609184603453,,0.090739895,Road,Net-30
ORD-00608,11-06-2024,10-07-2024,Godrej Industries,Packaging,Hyderabad,WH-CHE-03,474,4778.7,2265103.8,44,9.377265675848408,1,0.25760943637337214,Express Air,NET30
ORD-00609,22-08-2022,25-09-2022,,raw materials,Pune,WH-HYD-05,117,4312.02,504506.34,32,,No,0.2571692812109373,Rail,Net-30
ORD-00610,17-08-2022,22-09-2022,Wipro Logistics,Raw Materials,Mumbai,WH_MUM_01,830,4049.49,3361076.7,51,7.633868953888461,NO,0.22939528511546203,Rail,COD
ORD-00611,25-01-2022,06-02-2022,Godrej Industries,Raw Materials,Hyderabad,WH-DEL-02,791,3279.66,2594211.06,,9.771326302017966,No,0.044008534,Sea,Net-30
ORD-00446,07-11-2023,16-11-2023,Wipro Logistics,Food & Beverage,mumbai,WH-HYD-05,127,2758.78,350365.06,49,1.4697876614047447,Yes,0.2070968540702187,Rail,Net 30
ORD-00283,17-07-2022,21-07-2022,  Mahindra Logistics  ,Packaging,Delhi,WH-MUM-01,393,,,56,7.139744925639494,1,0.2835072193741706,Express Air,Net 30
ORD-00614,13-02-2023,19-03-2023,  Tata Steel Ltd  ,ELECTRONICS,DELHI,WH-CHE-03,908,2048.18,1859747.44,21,5.213387271709274,No,0.2047621436301471,Road,net 30
ORD-00615,03-12-2022,14-12-2022,,raw materials,Bangalore,WH-PUN-06,641,1869.72,1198490.52,35,6.212577298,No,0.099485055,,Net 60
ORD-00616,13-10-2022,28-10-2022,Godrej Industries,Textiles,Pune,WH-DEL-02,58,1306.17,75757.86,58,1.7680720283589237,YES,0.15017379522924937,Express Air,Net 90
ORD-00617,04-06-2024,08-07-2024,DHL Supply Chain,Food & Beverage,DELHI,wh-mum-01,634,3619.87,2294997.58,32,1.3870625668024554,YES,0.1937175130053161,air,NET30
ORD-00618,13-03-2022,19-03-2022,BlueDart Express,Raw Materials,Hyderabad,WH-MUM-01,513,2484.42,1274507.46,30,7.001799944958295,1,0.15317112261855106,Sea,Advance
ORD-00619,02-03-2024,12-04-2024,Godrej Industries,Textiles,Bangalore,,751,414.42,311229.42,55,8.409784868,Yes,0.035985883,Sea,Advance
ORD-00620,13-10-2022,31-10-2022,Asian Paints Ltd,Textiles,,WH-BLR-04,802,1108.71,889185.42,39,8.038138014396704,0,0.093619213,Air,Advance
ORD-00621,26-12-2022,15-01-2023,Reliance Industries,raw materials,Hyderabad,WH-HYD-05,96,3419.46,328268.16,49,5.894251550796136,yes,1.6037701952003074,Air,Net 60
ORD-00622,19-10-2023,25-10-2023,BlueDart Express,Raw Materials,Chennai,WH_MUM_01,638,389.89,248749.82,12,1.8988013902256036,no,0.2584254138286552,ROAD,Net 60
ORD-00623,06-06-2023,17-06-2023,mahindra logistics,Machinery,Delhi,WH-DEL-02,118,4257.52,502387.36,41,7.192399994524124,,0.041190009814671066,air,
ORD-00624,14-02-2023,24-03-2023,Infosys BPM,raw materials,Pune,WH_MUM_01,560,2480.78,1389236.8,47,3.1769999519873133,no,0.28571602571961735,ROAD,COD
ORD-00625,27-11-2023,09-01-2024,RELIANCE INDUSTRIES,,Mumbai,WH-MUM-01,601,2408.13,1447286.13,18,9.199618324906453,YES,0.098646785,Rail,Advance
