Record_ID,Crop,Crop_Year,Season,State,Area,Production,Yield,Production_per_Area,Yield_Category
15424,Potato,2017,Rabi       ,Bihar,9378,1257276,14.39783784,14.297300370715732,Very High
15425,Potato,2017,Winter     ,Bihar,9378,908446,13.43027778,14.297300370715732,Very High
15426,Ragi,2017,Kharif     ,Bihar,4211,4184,1.0752,14.297300370715732,Medium
15427,Rapeseed &Mustard,2017,Rabi       ,Bihar,79126,98493,1.191052632,1.244761519601648,Medium
15428,Rice,2017,Autumn     ,Bihar,522698,903286,1.78173913,1.728122166145652,Medium
15429,Rice,2017,Summer     ,Bihar,67865,143832,2.034285714,2.119384071318058,Medium
15430,Rice,2017,Winter     ,Bihar,2716420,7046043,2.466842105,2.5938709772421054,Medium
15431,Safflower,2017,Rabi       ,Bihar,99,81,0.905,0.8181818181818182,Low
15432,Sannhamp,2017,Kharif     ,Bihar,821,663,0.86,0.807551766138855,Low
15433,Sesamum,2017,Kharif     ,Bihar,9378,1378,0.886363636,0.8771483131763208,Low
15434,Small millets,2017,Kharif     ,Bihar,4402,3312,0.788,0.8771483131763208,Low
15435,Sugarcane,2017,Whole Year ,Bihar,233769,13824707,57.5275,59.1383245853813,Very High
15436,Sunflower,2017,Rabi       ,Bihar,9363,13379,1.377368421,1.428922353946385,Medium
15437,Tobacco,2017,Whole Year ,Bihar,10893,19130,1.758888889,1.7561736895253832,Medium
15438,Turmeric,2017,Whole Year ,Bihar,2724,2829,1.032222222,1.7561736895253832,Medium
15439,Urad,2017,Kharif     ,Bihar,7924,7055,0.884814815,0.8903331650681474,Low
15440,Wheat,2017,Rabi       ,Bihar,2101311,13684,2.866315789,2.904997404001597,Medium
15441,Arhar/Tur,2017,Kharif     ,Chhattisgarh,9378,25743,0.374814815,0.4070361293382876,Low
15442,Bajra,2017,Kharif     ,Chhattisgarh,63,13684,0.271666667,0.4070361293382876,Low
15443,Bajra,2017,Whole Year ,Chhattisgarh,1307,24969,17.08227273,0.4070361293382876,Very High
15444,Barley,2017,Rabi       ,Chhattisgarh,1881,1960,0.927142857,1.041998936735779,Low
15445,Castor seed,2017,Kharif     ,Chhattisgarh,6,2,0.33,0.3333333333333333,Low
15446,Coriander,2017,Whole Year ,Chhattisgarh,1690,464,0.265,0.2745562130177514,Low
15447,Cotton(lint),2017,Whole Year ,Chhattisgarh,478,802,1.9925,1.6778242677824269,Medium
15448,Dry chillies,2017,Whole Year ,Chhattisgarh,6680,2356,0.682692308,0.3526946107784431,Low
15449,Garlic,2017,Whole Year ,Chhattisgarh,1160,3236,2.96,2.789655172413793,Medium
15450,Ginger,2017,Whole Year ,Chhattisgarh,1958,2361,1.187619048,1.2058222676200203,Medium
15451,Gram,2017,Rabi       ,Chhattisgarh,335025,331674,0.9324,0.9899977613610924,Low
15452,Groundnut,2017,Kharif     ,Chhattisgarh,25406,32112,1.26047619,1.263953396835393,Medium
15453,Horse-gram,2017,Kharif     ,Chhattisgarh,38331,14818,0.4,0.3865800526988599,Low
15454,Horse-gram,2017,Rabi       ,Chhattisgarh,3256,944,0.256363636,0.2899262899262899,Low
15455,Jowar,2017,Whole Year ,Chhattisgarh,3729,4703,1.263181818,1.2611960311075356,Medium
15456,Jute,2017,Kharif     ,Chhattisgarh,100,0,0.0,0.0,Low
15457,Khesari,2017,Rabi       ,Chhattisgarh,214168,129787,0.540416667,0.6060055657241045,Low
15458,Linseed,2017,Rabi       ,Chhattisgarh,17761,4566,0.21625,0.2570801193626485,Low
15459,Maize,2017,Kharif     ,Chhattisgarh,119617,306937,2.26037037,0.2570801193626485,Medium
15460,Masoor,2017,Rabi       ,Chhattisgarh,12691,4510,0.335909091,0.2570801193626485,Low
15461,Mesta,2017,Kharif     ,Chhattisgarh,1063,2024,1.815555556,1.9040451552210724,Medium
15462,Moong(Green Gram),2017,Kharif     ,Chhattisgarh,8394,4072,0.413076923,0.4851084107695973,Low
15463,Moong(Green Gram),2017,Rabi       ,Chhattisgarh,3564,848,0.31625,0.2379349046015712,Low
15464,Niger seed,2017,Kharif     ,Chhattisgarh,56320,10693,0.252222222,0.1898615056818181,Low
15465,Onion,2017,Whole Year ,Chhattisgarh,4238,28864,6.250869565,6.810759792354885,Very High
15466,Other  Rabi pulses,2017,Rabi       ,Chhattisgarh,3158,417,0.19625,6.810759792354885,Low
15467,Other Kharif pulses,2017,Kharif     ,Chhattisgarh,8292,1559,0.202,0.1880125422093584,Low
15468,Peas & beans (Pulses),2017,Rabi       ,Chhattisgarh,12016,4522,0.36,0.3763315579227696,Low
15469,Potato,2017,Kharif     ,Chhattisgarh,1596,13684,4.111111111,4.387844611528822,High
15470,Potato,2017,Rabi       ,Chhattisgarh,9779,42910,4.736956522,4.387974230493915,High
15471,Ragi,2017,Kharif     ,Chhattisgarh,7274,1651,0.194666667,0.2269727797635413,Low
15472,Rapeseed &Mustard,2017,Rabi       ,Chhattisgarh,41422,18348,0.424444444,0.4429530201342282,Low
15473,Rice,2017,Kharif     ,Chhattisgarh,3976626,13684,1.386296296,1.4457090005446829,Medium
15474,Safflower,2017,Rabi       ,Chhattisgarh,465,167,0.280909091,0.3591397849462365,Low
15475,Sannhamp,2017,Kharif     ,Chhattisgarh,1085,550,0.395555556,0.5069124423963134,Low
15476,Sesamum,2017,Kharif     ,Chhattisgarh,17255,5195,0.307777778,0.3010721529991307,Low
15477,Small millets,2017,Kharif     ,Chhattisgarh,77185,18959,0.893333333,0.2456306277126384,Low
15478,Soyabean,2017,Kharif     ,Chhattisgarh,91560,13684,0.396,0.331006989951944,Low
15479,Sugarcane,2017,Whole Year ,Chhattisgarh,34834,64205,1.823181818,1.8431704656370207,Medium
15480,Sunflower,2017,Kharif     ,Chhattisgarh,1265,7,0.050666667,0.0055335968379446,Low
15481,Sweet potato,2017,Whole Year ,Chhattisgarh,2511,14438,5.702083333,5.749900438072481,High
15482,Tobacco,2017,Whole Year ,Chhattisgarh,13,6,0.4175,0.4615384615384615,Low
15483,Turmeric,2017,Whole Year ,Chhattisgarh,9378,1536,1.403,0.8614694335389792,Medium
15484,Urad,2017,Kharif     ,Chhattisgarh,85858,27787,0.328518519,0.3236390318898646,Low
15485,Urad,2017,Rabi       ,Chhattisgarh,2485,738,0.2795,0.2969818913480885,Low
15486,Wheat,2017,Rabi       ,Chhattisgarh,102195,13684,0.982466216,1.385997357992074,Medium
15487,Arhar/Tur,2017,Kharif     ,Gujarat,271192,337065,1.295625,1.2429017080149858,Medium
15488,Bajra,2017,Kharif     ,Gujarat,153027,252317,1.644,1.6488397472341485,Medium
15489,Bajra,2017,Summer     ,Gujarat,244125,712600,2.874137931,2.9189964157706094,Medium
15490,Banana,2017,Whole Year ,Gujarat,29630,2125489,71.83,71.73435707053662,Very High
15491,Castor seed,2017,Kharif     ,Gujarat,585243,1487280,2.466333333,71.73435707053662,Medium
15492,Cotton(lint),2017,Kharif     ,Gujarat,9378,10112737,3.962,3.8502901404042738,High
15493,Dry chillies,2017,Whole Year ,Gujarat,5571,13684,1.078181818,0.9499192245557352,Medium
15494,Garlic,2017,Whole Year ,Gujarat,19408,134976,6.755652174,6.954657873042044,Very High
15495,Gram,2017,Rabi       ,Gujarat,292753,376248,1.22,1.2852063001916292,Medium
15496,Groundnut,2017,Kharif     ,Gujarat,1627275,3970876,2.406451613,2.440199720391452,Medium
15497,Groundnut,2017,Summer     ,Gujarat,51508,13684,1.817241379,1.8430340917915664,Medium
15498,Guar seed,2017,Whole Year ,Gujarat,199513,132697,0.665909091,0.6651045295294041,Low
15499,Jowar,2017,Kharif     ,Gujarat,66986,93338,1.416842105,1.3933956349087868,Medium
15500,Jowar,2017,Rabi       ,Gujarat,24212,31982,1.223529412,1.3209152486370397,Medium
15501,Maize,2017,Kharif     ,Gujarat,302790,469550,1.676363636,1.5507447405792794,Medium
15502,Maize,2017,Rabi       ,Gujarat,92558,235342,2.460952381,2.5426435316234146,Medium
15503,Maize,2017,Summer     ,Gujarat,4636,9848,2.028888889,2.1242450388265746,Medium
15504,Moong(Green Gram),2017,Kharif     ,Gujarat,125347,71444,0.626333333,0.5699697639353155,Low
15505,Moong(Green Gram),2017,Summer     ,Gujarat,26721,26031,0.7928125,0.9741776131132815,Low
15506,Moth,2017,Kharif     ,Gujarat,27250,17764,0.678235294,0.6518899082568808,Low
15507,Onion,2017,Rabi       ,Gujarat,42668,1223608,0.982466216,28.677416330739664,Very High
15508,Onion,2017,Summer     ,Gujarat,11801,318222,25.194,26.96568087450216,Very High
15509,Other  Rabi pulses,2017,Rabi       ,Gujarat,22983,18999,0.876470588,0.8266544837488579,Low
15510,Other Cereals,2017,Kharif     ,Gujarat,2888,2152,0.774615385,0.7451523545706371,Low
15511,Other Kharif pulses,2017,Kharif     ,Gujarat,6137,13684,0.641428571,0.7451523545706371,Low
15512,Potato,2017,Whole Year ,Gujarat,130397,3752816,27.283125,28.77992591854107,Very High
15513,Ragi,2017,Kharif     ,Gujarat,11880,10646,0.876666667,28.77992591854107,Low
15514,Rapeseed &Mustard,2017,Rabi       ,Gujarat,221289,400072,1.76,1.807916344689524,Medium
15515,Rice,2017,Kharif     ,Gujarat,802674,1749613,2.0375,2.1797305008010723,Medium
15516,Rice,2017,Summer     ,Gujarat,52616,140196,2.657857143,2.6645126957579444,Medium
15517,Sesamum,2017,Kharif     ,Gujarat,107763,65229,0.60862069,0.6053005205868434,Low
15518,Sesamum,2017,Summer     ,Gujarat,15233,13986,0.71875,0.9181382524781724,Low
15519,Small millets,2017,Rabi       ,Gujarat,10080,17290,1.39,1.7152777777777777,Medium
15520,Soyabean,2017,Kharif     ,Gujarat,146015,137352,1.001176471,0.9406704790603704,Medium
15521,Sugarcane,2017,Whole Year ,Gujarat,181699,11622609,61.96529412,63.966279396144174,Very High
15522,Tobacco,2017,Kharif     ,Gujarat,53109,98567,0.982466216,1.85593778832213,Medium
15523,Tobacco,2017,Rabi       ,Gujarat,120748,13684,3.481666667,3.483204690760924,High
15524,Urad,2017,Kharif     ,Gujarat,128059,81324,0.6625,0.6350510311653222,Low
15525,Urad,2017,Summer     ,Gujarat,7890,9914,0.815625,1.2565272496831432,Low
15526,Wheat,2017,Rabi       ,Gujarat,1058778,3101037,2.926666667,2.9288831086403384,Medium
15527,Arhar/Tur,2017,Kharif     ,Haryana,4410,5040,1.108333333,1.1428571428571428,Medium
15528,Bajra,2017,Kharif     ,Haryana,449400,720300,1.69047619,1.602803738317757,Medium
15529,Barley,2017,Rabi       ,Haryana,20200,73500,3.711333333,3.6386138613861374,High
15530,Castor seed,2017,Kharif     ,Haryana,9378,900,1.0,1.0,Low
15531,Coriander,2017,Whole Year ,Haryana,2211,5287,2.690588235,2.3912256897331523,Medium
15532,Cotton(lint),2017,Kharif     ,Haryana,668500,1622500,0.982466216,2.4270755422587884,Medium
15533,Garlic,2017,Whole Year ,Haryana,4420,51356,12.01368421,11.619004524886876,Very High
15534,Ginger,2017,Whole Year ,Haryana,592,13684,7.713333333,7.547297297297297,Very High
15535,Gram,2017,Rabi       ,Haryana,32100,36100,1.284615385,1.1246105919003115,Medium
15536,Groundnut,2017,Kharif     ,Haryana,3100,3600,1.416666667,1.1612903225806452,Medium
15537,Guar seed,2017,Kharif     ,Haryana,272500,226700,0.766923077,0.8319266055045872,Low
15538,Horse-gram,2017,Kharif     ,Haryana,290,80,0.145,0.2758620689655172,Low
15539,Jowar,2017,Kharif     ,Haryana,9378,24700,0.478181818,0.5189075630252101,Low
15540,Maize,2017,Kharif     ,Haryana,6600,20600,2.711,0.5189075630252101,Medium
15541,Masoor,2017,Rabi       ,Haryana,1530,1290,0.846,0.8431372549019608,Low
15542,Moong(Green Gram),2017,Kharif     ,Haryana,13720,6330,0.416666667,0.4613702623906705,Low
15543,Moth,2017,Kharif     ,Haryana,880,240,0.3625,0.2727272727272727,Low
15544,Onion,2017,Whole Year ,Haryana,29931,701504,23.97666667,23.43737262370118,Very High
15545,Peas & beans (Pulses),2017,Kharif     ,Haryana,9378,135147,0.982466216,8.686098078282665,Very High
15546,Peas & beans (Pulses),2017,Rabi       ,Haryana,1700,2130,0.982466216,1.2529411764705882,Medium
15547,Potato,2017,Whole Year ,Haryana,34718,897576,26.06142857,25.85333256523993,Very High
15548,Rapeseed &Mustard,2017,Rabi       ,Haryana,547700,13684,2.027727273,2.018258170531313,Medium
15549,Rice,2017,Kharif     ,Haryana,1422100,4880000,3.096190476,3.431544898389705,High
15550,Sesamum,2017,Kharif     ,Haryana,1500,700,0.4875,0.4666666666666667,Low
15551,Sugarcane,2017,Whole Year ,Haryana,114900,9708800,82.12473684,0.4666666666666667,Very High
15552,Sunflower,2017,Kharif     ,Haryana,4900,9500,3.553333333,1.9387755102040816,High
15553,Turmeric,2017,Whole Year ,Haryana,829,10898,12.501,13.145958986731,Very High
15554,Urad,2017,Kharif     ,Haryana,1500,530,0.32,0.3533333333333333,Low
15555,Wheat,2017,Rabi       ,Haryana,2530500,12265100,0.982466216,4.8469077257459,High
15556,other oilseeds,2017,Rabi       ,Haryana,9378,2100,1.2,1.6153846153846154,Medium
15557,Arhar/Tur,2017,Kharif     ,Himachal Pradesh,45,23,0.5,0.5111111111111111,Low
15558,Bajra,2017,Kharif     ,Himachal Pradesh,79,58,0.718,0.7341772151898734,Low
15559,Barley,2017,Rabi       ,Himachal Pradesh,19160,33878,1.69,1.7681628392484343,Medium
15560,Coriander,2017,Rabi       ,Himachal Pradesh,104,13684,0.207142857,0.1346153846153846,Low
15561,Garlic,2017,Rabi       ,Himachal Pradesh,3342,1275,0.584444444,0.381508078994614,Low
15562,Gram,2017,Rabi       ,Himachal Pradesh,358,373,1.027777778,1.041899441340782,Medium
15563,Groundnut,2017,Kharif     ,Himachal Pradesh,36,37,0.9275,1.0277777777777777,Low
15564,Horse-gram,2017,Kharif     ,Himachal Pradesh,9378,938,0.561,0.5811648079306072,Low
15565,Linseed,2017,Rabi       ,Himachal Pradesh,803,240,0.295,0.298879202988792,Low
15566,Maize,2017,Kharif     ,Himachal Pradesh,280811,711114,2.886666667,0.298879202988792,Medium
15567,Masoor,2017,Rabi       ,Himachal Pradesh,441,386,0.848888889,0.8752834467120182,Low
15568,Moong(Green Gram),2017,Kharif     ,Himachal Pradesh,130,92,0.725714286,0.7076923076923077,Low
15569,Moth,2017,Kharif     ,Himachal Pradesh,17,11,0.58,0.6470588235294118,Low
15570,Onion,2017,Rabi       ,Himachal Pradesh,594,3732,6.06,6.282828282828283,Very High
15571,Other  Rabi pulses,2017,Rabi       ,Himachal Pradesh,10078,40096,3.981666667,3.978567176026989,High
15572,Other Kharif pulses,2017,Kharif     ,Himachal Pradesh,6504,5974,0.928333333,0.9185116851168512,Low
15573,Peas & beans (Pulses),2017,Rabi       ,Himachal Pradesh,9378,4853,2.057272727,2.0624734381640457,Medium
15574,Potato,2017,Kharif     ,Himachal Pradesh,6458,63460,10.488,9.826571694022917,Very High
15575,Potato,2017,Rabi       ,Himachal Pradesh,3413,24219,5.426,7.096103135071784,High
15576,Ragi,2017,Kharif     ,Himachal Pradesh,1817,1918,0.924285714,1.0555861309851404,Low
15577,Rapeseed &Mustard,2017,Rabi       ,Himachal Pradesh,8326,4542,0.51,1.0555861309851404,Low
15578,Rice,2017,Kharif     ,Himachal Pradesh,71613,13684,1.618181818,1.6028514375881473,Medium
15579,Sesamum,2017,Kharif     ,Himachal Pradesh,127,58,0.447777778,0.4566929133858268,Low
15580,Small millets,2017,Kharif     ,Himachal Pradesh,4098,3306,0.825714286,0.8067349926793558,Low
15581,Soyabean,2017,Kharif     ,Himachal Pradesh,554,929,1.684285714,1.6768953068592058,Medium
15582,Sugarcane,2017,Whole Year ,Himachal Pradesh,1874,36730,17.11714286,19.59978655282817,Very High
15583,Turmeric,2017,Kharif     ,Himachal Pradesh,136,13684,0.66375,0.625,Low
15584,Urad,2017,Kharif     ,Himachal Pradesh,6922,4616,0.729090909,0.6668592892227679,Low
15585,Wheat,2017,Rabi       ,Himachal Pradesh,342675,603587,1.608333333,1.7613978259283578,Medium
15586,Arhar/Tur,2017,Kharif     ,Jharkhand,245096,256859,1.065416667,1.047993439305415,Medium
15587,Bajra,2017,Kharif     ,Jharkhand,614,354,0.64,0.5765472312703583,Low
15588,Castor seed,2017,Kharif     ,Jharkhand,153,57,0.483333333,0.3725490196078431,Low
15589,Gram,2017,Rabi       ,Jharkhand,232684,285797,1.2325,1.228262364408382,Medium
15590,Groundnut,2017,Kharif     ,Jharkhand,32273,35843,0.926666667,1.110618783503238,Low
15591,Horse-gram,2017,Kharif     ,Jharkhand,14088,8831,0.631,0.6268455423055083,Low
15592,Jowar,2017,Kharif     ,Jharkhand,3329,2210,0.702857143,0.6638630219285071,Low
15593,Linseed,2017,Rabi       ,Jharkhand,52072,29688,0.582608696,0.570133661084652,Low
15594,Maize,2017,Kharif     ,Jharkhand,284565,576153,0.982466216,2.024679774392494,Medium
15595,Maize,2017,Rabi       ,Jharkhand,10133,20579,1.887777778,2.0308891739859862,Medium
15596,Masoor,2017,Rabi       ,Jharkhand,69440,62515,0.899583333,2.0308891739859862,Low
15597,Moong(Green Gram),2017,Kharif     ,Jharkhand,29004,13684,0.79125,2.0308891739859862,Low
15598,Niger seed,2017,Kharif     ,Jharkhand,9378,2790,0.515882353,0.5644345539146267,Low
15599,Other  Rabi pulses,2017,Rabi       ,Jharkhand,20641,14387,0.699583333,0.6970108037401289,Low
15600,Other Kharif pulses,2017,Kharif     ,Jharkhand,27172,19797,0.665454545,0.7285808920948035,Low
15601,Peas & beans (Pulses),2017,Rabi       ,Jharkhand,59150,71052,1.19625,1.201217244294167,Medium
15602,Ragi,2017,Kharif     ,Jharkhand,19013,13684,0.912857143,0.9722295271656236,Low
15603,Rapeseed &Mustard,2017,Rabi       ,Jharkhand,9378,218148,0.734583333,0.7151338327132063,Low
15604,Rice,2017,Kharif     ,Jharkhand,1735411,3421253,2.023333333,1.971436737464497,Medium
15605,Safflower,2017,Rabi       ,Jharkhand,2005,1112,0.537692308,0.5546134663341646,Low
15606,Sesamum,2017,Kharif     ,Jharkhand,16168,6693,0.419047619,0.413965858485898,Low
15607,Soyabean,2017,Kharif     ,Jharkhand,1923,1536,0.857692308,0.7987519500780031,Low
15608,Sunflower,2017,Kharif     ,Jharkhand,412,13684,0.757777778,0.7014563106796117,Low
15609,Sunflower,2017,Rabi       ,Jharkhand,1759,913,0.493,0.519044911881751,Low
15610,Urad,2017,Kharif     ,Jharkhand,147191,128673,0.825833333,0.8741906774191357,Low
15611,Wheat,2017,Rabi       ,Jharkhand,220963,468754,2.164583333,2.1214139923878657,Medium
15612,Arhar/Tur,2017,Kharif     ,Madhya Pradesh,646980,839400,0.982466216,1.297412593897802,Medium
15613,Bajra,2017,Kharif     ,Madhya Pradesh,309940,754740,0.982466216,2.4351164741562883,Medium
15614,Banana,2017,Whole Year ,Madhya Pradesh,26375,1834029,47.73208333,69.5365127269901,Very High
15615,Barley,2017,Kharif     ,Madhya Pradesh,130020,431030,2.255405405,3.315105368404861,Medium
15616,Castor seed,2017,Kharif     ,Madhya Pradesh,8950,4970,0.508,0.5553072625698324,Low
15617,Coriander,2017,Whole Year ,Madhya Pradesh,279836,390551,1.603877551,0.5553072625698324,Medium
15618,Cotton(lint),2017,Kharif     ,Madhya Pradesh,603190,953120,1.484,1.5801322966229547,Medium
15619,Dry chillies,2017,Whole Year ,Madhya Pradesh,94414,232703,2.935581395,2.464685129148048,Medium
15620,Garlic,2017,Whole Year ,Madhya Pradesh,186179,1882969,10.2188,10.113742535755192,Very High
15621,Ginger,2017,Whole Year ,Madhya Pradesh,23431,377473,16.20208333,16.10965248460618,Very High
15622,Gram,2017,Rabi       ,Madhya Pradesh,3590000,5385030,0.982466216,1.500008356545961,Medium
15623,Groundnut,2017,Kharif     ,Madhya Pradesh,218160,338130,1.308684211,1.549917491749175,Medium
15624,Groundnut,2017,Summer     ,Madhya Pradesh,5890,11030,1.668461538,1.8726655348047536,Medium
15625,Horse-gram,2017,Kharif     ,Madhya Pradesh,14240,5690,0.34875,0.3995786516853932,Low
15626,Jowar,2017,Kharif     ,Madhya Pradesh,270040,653420,2.2274,2.419715597689231,Medium
15627,Jute,2017,Kharif     ,Madhya Pradesh,5970,8640,1.358,1.4472361809045229,Medium
15628,Linseed,2017,Rabi       ,Madhya Pradesh,162000,85550,0.675609756,0.5280864197530865,Low
15629,Maize,2017,Kharif     ,Madhya Pradesh,1316520,4679550,2.5508,3.554484550177741,Medium
15630,Maize,2017,Summer     ,Madhya Pradesh,35640,133020,3.540357143,3.732323232323232,High
15631,Masoor,2017,Rabi       ,Madhya Pradesh,596010,679180,1.008888889,1.1395446385127763,Medium
15632,Mesta,2017,Kharif     ,Madhya Pradesh,2000,2200,1.083333333,1.1,Medium
15633,Moong(Green Gram),2017,Kharif     ,Madhya Pradesh,228400,137110,0.594509804,0.6003064798598949,Low
15634,Moong(Green Gram),2017,Summer     ,Madhya Pradesh,206170,252050,1.02255814,0.6003064798598949,Medium
15635,Niger seed,2017,Kharif     ,Madhya Pradesh,61300,21080,0.334761905,0.3438825448613377,Low
15636,Onion,2017,Whole Year ,Madhya Pradesh,150865,3701014,23.00568627,24.53186147140236,Very High
15637,Other  Rabi pulses,2017,Rabi       ,Madhya Pradesh,61070,55220,0.678571429,24.53186147140236,Low
15638,Other Cereals,2017,Rabi       ,Madhya Pradesh,4100,2560,0.62,0.624390243902439,Low
15639,Other Kharif pulses,2017,Kharif     ,Madhya Pradesh,9378,1030,0.63,0.5508021390374331,Low
15640,Peas & beans (Pulses),2017,Rabi       ,Madhya Pradesh,311880,321870,0.930263158,1.0320315505963833,Low
15641,Potato,2017,Whole Year ,Madhya Pradesh,136290,3144644,21.3776,23.073146633202786,Very High
15642,Rapeseed &Mustard,2017,Rabi       ,Madhya Pradesh,747900,975790,0.95673913,1.3047065115657173,Low
15643,Rice,2017,Kharif     ,Madhya Pradesh,2023070,4869658,1.806888889,2.4070635222706085,Medium
15644,Rice,2017,Summer     ,Madhya Pradesh,12070,29400,1.965294118,2.435791217895609,Medium
15645,Safflower,2017,Rabi       ,Madhya Pradesh,1010,500,0.653333333,0.495049504950495,Low
15646,Sesamum,2017,Whole Year ,Madhya Pradesh,9378,186710,0.498536585,0.4406447654111206,Low
15647,Small millets,2017,Kharif     ,Madhya Pradesh,144070,141450,0.942857143,0.9818143957798292,Low
15648,Soyabean,2017,Kharif     ,Madhya Pradesh,5010070,13684,1.008,1.0622226835154,Medium
15649,Sugarcane,2017,Whole Year ,Madhya Pradesh,98040,5432600,44.49714286,55.412076703386376,Very High
15650,Sunflower,2017,Kharif     ,Madhya Pradesh,1020,510,0.615,0.5,Low
15651,Sunflower,2017,Rabi       ,Madhya Pradesh,2100,2100,1.0,1.0,Low
15652,Sweet potato,2017,Whole Year ,Madhya Pradesh,9378,78914,17.36147059,15.187013461890054,Very High
15653,Turmeric,2017,Whole Year ,Madhya Pradesh,11697,206472,19.065,15.187013461890054,Very High
15654,Urad,2017,Kharif     ,Madhya Pradesh,1788800,1744360,0.742941176,0.9751565295169946,Low
15655,Urad,2017,Summer     ,Madhya Pradesh,35030,49260,1.316923077,1.4062232372252357,Medium
15656,Wheat,2017,Rabi       ,Madhya Pradesh,5802980,20019950,3.345882353,3.4499429603410663,High
15657,Arhar/Tur,2017,Kharif     ,Maharashtra,9378,1250678,0.813225806,0.9095145461619296,Low
15658,Bajra,2017,Kharif     ,Maharashtra,787833,669176,0.609047619,0.8493881317487335,Low
15659,Castor seed,2017,Kharif     ,Maharashtra,6152,1368,0.257,0.2223667100130039,Low
15660,Cotton(lint),2017,Kharif     ,Maharashtra,4350818,6093512,1.647407407,1.400543989658956,Medium
15661,Gram,2017,Rabi       ,Maharashtra,2234051,2048892,0.904375,0.917119618128682,Low
15662,Groundnut,2017,Kharif     ,Maharashtra,239847,276066,1.011666667,1.1510087680896572,Medium
15663,Groundnut,2017,Summer     ,Maharashtra,51277,69376,1.3459375,1.3529652670788073,Medium
15664,Jowar,2017,Kharif     ,Maharashtra,565298,547246,0.904230769,0.9680664003764388,Low
15665,Jowar,2017,Rabi       ,Maharashtra,2898855,1842436,0.785384615,0.6355737006507742,Low
15666,Linseed,2017,Rabi       ,Maharashtra,10591,3257,0.2975,0.3075252572939288,Low
15667,Maize,2017,Kharif     ,Maharashtra,694785,13684,2.253461538,3.1168850795569853,Medium
15668,Maize,2017,Rabi       ,Maharashtra,333739,904932,1.973793103,2.711496109235061,Medium
15669,Maize,2017,Summer     ,Maharashtra,35002,54906,1.334444444,1.5686532198160106,Medium
15670,Moong(Green Gram),2017,Kharif     ,Maharashtra,432072,158517,0.3575,0.3668763539410098,Low
15671,Niger seed,2017,Kharif     ,Maharashtra,12968,2060,0.154375,0.3668763539410098,Low
15672,Other  Rabi pulses,2017,Rabi       ,Maharashtra,101725,50909,0.575555556,0.5004571147702138,Low
15673,Other Cereals,2017,Kharif     ,Maharashtra,41744,20834,0.437142857,0.4990896895362208,Low
15674,Other Cereals,2017,Rabi       ,Maharashtra,7094,3715,0.551428571,0.5236819847758669,Low
15675,Other Cereals,2017,Summer     ,Maharashtra,16727,12765,0.712727273,0.763137442458301,Low
15676,Other Kharif pulses,2017,Kharif     ,Maharashtra,81536,53793,0.345714286,0.6597453885400314,Low
15677,Other Summer Pulses,2017,Summer     ,Maharashtra,2164,691,0.334666667,0.3193160813308687,Low
15678,Ragi,2017,Kharif     ,Maharashtra,92817,106410,1.120833333,1.1464494650764407,Medium
15679,Rapeseed &Mustard,2017,Rabi       ,Maharashtra,6675,2289,0.412692308,0.3429213483146067,Low
15680,Rice,2017,Kharif     ,Maharashtra,1424765,2668600,1.637916667,1.873010636841865,Medium
15681,Rice,2017,Summer     ,Maharashtra,26178,62200,2.535833333,2.37604095041638,Medium
15682,Safflower,2017,Rabi       ,Maharashtra,38902,21556,0.613529412,0.5541103285178139,Low
15683,Sesamum,2017,Kharif     ,Maharashtra,26822,5090,0.228571429,0.1897695921258668,Low
15684,Sesamum,2017,Rabi       ,Maharashtra,3633,1414,0.589333333,0.3892100192678227,Low
15685,Sesamum,2017,Summer     ,Maharashtra,861,169,0.425714286,0.1962833914053426,Low
15686,Soyabean,2017,Kharif     ,Maharashtra,3693729,3805544,1.225357143,1.030271576501687,Medium
15687,Sugarcane,2017,Whole Year ,Maharashtra,902035,82539200,66.33833333,91.50332304178885,Very High
15688,Sunflower,2017,Kharif     ,Maharashtra,16497,7977,0.542352941,0.4835424622658665,Low
15689,Sunflower,2017,Rabi       ,Maharashtra,24016,12297,0.535263158,0.5120336442371752,Low
15690,Sunflower,2017,Summer     ,Maharashtra,371,450,0.81625,0.5120336442371752,Low
15691,Tobacco,2017,Whole Year ,Maharashtra,549,700,1.28,1.275045537340619,Medium
15692,Urad,2017,Kharif     ,Maharashtra,350577,121178,0.3765625,0.3456530234442077,Low
15693,Wheat,2017,Rabi       ,Maharashtra,1137731,1884842,1.505483871,1.6566667970430633,Medium
15694,other oilseeds,2017,Summer     ,Maharashtra,621,175,2.32,0.2818035426731078,Medium
15695,Arhar/Tur,2017,Kharif     ,Manipur,527,13684,0.982466216,1.1290322580645162,Medium
15696,Banana,2017,Whole Year ,Manipur,6932,93477,0.982466216,13.484852856318522,Very High
15697,Cashewnut,2017,Whole Year ,Manipur,9378,18,0.49,0.4864864864864865,Low
15698,Cowpea(Lobia),2017,Kharif     ,Manipur,958,1096,1.151111111,1.1440501043841336,Medium
15699,Dry chillies,2017,Whole Year ,Manipur,472,3538,7.854285714,7.495762711864407,Very High
15700,Ginger,2017,Kharif     ,Manipur,5515,79775,0.982466216,14.465095194922938,Very High
15701,Gram,2017,Rabi       ,Manipur,815,760,0.935555556,0.9325153374233128,Low
